"datetime","excel_code","day","time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2017-12-01 19:00","43070.79167","43070","0.791666667","3.564","0.412","81.2","0.2008","5.872","1.262","80.6","0.102","3.749","-0.704","86.8","0.3242"
"2017-12-01 20:00","43070.83333","43070","0.833333333","3.327","-0.004","86.2","0.2008","5.821","0.742","83.3","0.102","3.354","-0.902","88.8","0.3235"
"2017-12-01 21:00","43070.875","43070","0.875","3.089","-0.339","88.8","0.2","5.77","0.107","85.3","0.102","2.983","-0.845","90.3","0.3235"
"2017-12-01 22:00","43070.91667","43070","0.916666667","2.903","-0.199","90.8","0.2","5.693","0.825","86.8","0.102","2.69","0.246","91.5","0.3235"
"2017-12-01 23:00","43070.95833","43070","0.958333333","2.717","0.301","90.8","0.2","5.616","1.099","85.3","0.102","2.61","1.071","92.3","0.3242"
"2017-12-02 0:00","43071","43071","0","2.584","0.495","90.3","0.2","5.565","1.153","84.8","0.1012","2.637","0.907","92.5","0.3235"
"2017-12-02 1:00","43071.04167","43071","0.041666667","2.53","0.797","88.4","0.2","5.488","1.453","83.4","0.102","2.664","-0.143","91.5","0.3242"
"2017-12-02 2:00","43071.08333","43071","0.083333333","2.503","-0.004","88","0.2","5.462","0.715","83.7","0.1012","2.584","-0.845","91.1","0.3242"
"2017-12-02 3:00","43071.125","43071","0.125","2.477","-0.789","90.4","0.2","5.437","-0.143","86.3","0.1012","2.37","-1.584","91.7","0.3242"
"2017-12-02 4:00","43071.16667","43071","0.166666667","2.45","-1.299","93.7","0.2","5.385","-0.423","88.6","0.1012","2.155","-1.413","92.5","0.3242"
"2017-12-02 5:00","43071.20833","43071","0.208333333","2.343","-0.902","94.9","0.2","5.334","-0.004","88.8","0.1012","2.021","-1.299","93.2","0.3242"
"2017-12-02 6:00","43071.25","43071","0.25","2.262","-0.873","93.9","0.2","5.282","-0.339","88.1","0.1012","1.94","-1.213","93.8","0.3242"
"2017-12-02 7:00","43071.29167","43071","0.291666667","2.182","-0.845","93.8","0.1993","5.231","-0.451","88.2","0.1012","1.886","-0.367","94.2","0.3242"
"2017-12-02 8:00","43071.33333","43071","0.333333333","2.128","-0.479","93.9","0.2","5.179","-0.088","89","0.1012","1.94","1.044","94.5","0.3242"
"2017-12-02 9:00","43071.375","43071","0.375","2.101","0.962","92.7","0.2","5.128","0.797","88.6","0.1012","2.128","2.983","94.7","0.3242"
"2017-12-02 10:00","43071.41667","43071","0.416666667","2.101","3.009","90.2","0.2","5.128","2.316","87.2","0.1012","2.477","4.792","94.5","0.3242"
"2017-12-02 11:00","43071.45833","43071","0.458333333","2.182","4.869","85.5","0.2","5.128","3.932","85","0.1012","2.93","6.585","90.1","0.3235"
"2017-12-02 12:00","43071.5","43071","0.5","2.396","6.281","78.9","0.2","5.179","5.488","79.4","0.1012","3.591","7.845","76.7","0.3235"
"2017-12-02 13:00","43071.54167","43071","0.541666667","2.664","6.889","73.6","0.2","5.257","6.585","75.8","0.1005","4.376","8.817","74.2","0.3235"
"2017-12-02 14:00","43071.58333","43071","0.583333333","2.983","5.796","75.5","0.2","5.36","6.102","75.9","0.1005","4.818","6.102","74.2","0.3235"
"2017-12-02 15:00","43071.625","43071","0.625","3.168","5.591","78.1","0.2","5.462","5.179","78.6","0.1005","4.947","4.089","79.5","0.3235"
"2017-12-02 16:00","43071.66667","43071","0.666666667","3.301","4.818","80.9","0.2008","5.539","4.947","81.3","0.0998","4.714","1.48","84.5","0.3235"
"2017-12-02 17:00","43071.70833","43071","0.708333333","3.354","2.53","87.5","0.2","5.591","3.406","85.3","0.1005","4.246","0.989","88.8","0.3235"
"2017-12-02 18:00","43071.75","43071","0.75","3.274","2.047","93.1","0.2","5.591","2.717","89.4","0.0998","3.827","1.126","90.9","0.3235"
"2017-12-02 19:00","43071.79167","43071","0.791666667","3.142","1.643","95.6","0.2","5.565","2.074","90.5","0.0998","3.564","1.48","92.3","0.3242"
"2017-12-02 20:00","43071.83333","43071","0.833333333","2.983","1.615","96.5","0.2","5.539","2.047","91.5","0.0998","3.433","1.262","93.3","0.3242"
"2017-12-02 21:00","43071.875","43071","0.875","2.903","1.697","97.1","0.2","5.514","2.182","92","0.0998","3.301","0.687","94","0.3235"
"2017-12-02 22:00","43071.91667","43071","0.916666667","2.85","1.289","97.4","0.1993","5.514","1.643","92.4","0.0998","3.142","0.522","94.6","0.3235"
"2017-12-02 23:00","43071.95833","43071","0.958333333","2.77","1.071","97.9","0.1993","5.488","1.507","92.9","0.0998","2.983","0.715","95","0.3235"
"2017-12-03 0:00","43072","43072","0","2.69","1.017","98.2","0.1993","5.462","1.262","93.2","0.0991","2.877","0.934","95.4","0.3242"
"2017-12-03 1:00","43072.04167","43072","0.041666667","2.637","1.235","98.4","0.1993","5.437","1.425","93.6","0.0998","2.797","-0.507","95.6","0.3242"
"2017-12-03 2:00","43072.08333","43072","0.083333333","2.584","0.135","98.6","0.2","5.411","0.55","93.8","0.0998","2.557","-1.441","95.9","0.3242"
"2017-12-03 3:00","43072.125","43072","0.125","2.503","-0.902","98.9","0.1949","5.385","-0.227","93.8","0.0998","2.316","-0.004","96.2","0.3242"
"2017-12-03 4:00","43072.16667","43072","0.166666667","2.396","-0.06","99.2","0.2015","5.334","0.024","94.3","0.0991","2.289","0.107","96.4","0.3235"
"2017-12-03 5:00","43072.20833","43072","0.208333333","2.289","0.051","99.4","0.2008","5.282","0.163","95.2","0.0991","2.343","0.329","96.5","0.3235"
"2017-12-03 6:00","43072.25","43072","0.25","2.262","0.107","99.6","0.1978","5.231","0.273","95.9","0.0991","2.37","-0.648","96.6","0.3235"
"2017-12-03 7:00","43072.29167","43072","0.291666667","2.262","-0.986","99.6","0.2008","5.205","-0.902","96.1","0.0998","2.316","-0.986","96.8","0.3242"
"2017-12-03 8:00","43072.33333","43072","0.333333333","2.289","-1.299","99.8","0.2008","5.154","-1.242","96.1","0.0991","2.209","-0.367","96.9","0.3235"
"2017-12-03 9:00","43072.375","43072","0.375","2.262","-0.451","99.9","0.1942","5.102","-0.986","96.2","0.0991","2.262","1.67","97","0.3235"
"2017-12-03 10:00","43072.41667","43072","0.416666667","2.236","0.907","99.9","0.1899","5.024","0.19","96.5","0.0991","2.557","4.688","97","0.3235"
"2017-12-03 11:00","43072.45833","43072","0.458333333","2.316","4.141","99.7","0.1928","4.999","3.063","97","0.0998","3.168","6.813","96.7","0.3235"
"2017-12-03 12:00","43072.5","43072","0.5","2.503","8.02","89.7","0.2","5.05","6","96.8","0.0991","4.089","9.509","94.2","0.3235"
"2017-12-03 13:00","43072.54167","43072","0.541666667","2.823","8.195","77.3","0.2","5.205","7.745","82.9","0.0991","5.128","8.941","76","0.3235"
"2017-12-03 14:00","43072.58333","43072","0.583333333","3.116","7.494","76","0.2","5.385","7.293","78.9","0.0991","5.437","7.67","72.8","0.3235"
"2017-12-03 15:00","43072.625","43072","0.625","3.301","7.419","74.7","0.1993","5.514","7.066","77.9","0.0983","5.257","6.357","75.8","0.3235"
"2017-12-03 16:00","43072.66667","43072","0.666666667","3.38","6.357","75.1","0.1993","5.616","6.965","77.2","0.0983","4.921","3.301","79.6","0.3242"
"2017-12-03 17:00","43072.70833","43072","0.708333333","3.406","3.195","80.9","0.1993","5.668","5.205","79","0.0983","4.428","2.664","85.5","0.3228"
"2017-12-03 18:00","43072.75","43072","0.75","3.301","2.744","87.4","0.1993","5.693","4.506","82.4","0.0983","3.932","1.453","88.9","0.3235"
"2017-12-03 19:00","43072.79167","43072","0.791666667","3.116","1.94","89.5","0.1986","5.693","3.67","84","0.0983","3.512","0.852","90.5","0.3235"
"2017-12-03 20:00","43072.83333","43072","0.833333333","2.93","1.18","92.1","0.1993","5.668","2.503","85.1","0.0983","3.142","-0.423","91.9","0.3235"
"2017-12-03 21:00","43072.875","43072","0.875","2.77","0.495","94.2","0.1986","5.616","1.371","87.8","0.0983","2.77","-0.873","92.9","0.3235"
"2017-12-03 22:00","43072.91667","43072","0.916666667","2.584","-0.088","95.3","0.1986","5.591","0.55","89.9","0.0983","2.45","-1.584","93.7","0.3235"
"2017-12-03 23:00","43072.95833","43072","0.958333333","2.423","-1.27","96.5","0.1986","5.539","-0.339","91.1","0.0983","2.182","-2.015","94.3","0.3235"
"2017-12-04 0:00","43073","43073","0","2.289","-1.584","97.4","0.1986","5.462","-1.043","92","0.0983","1.967","-2.305","94.7","0.3235"
"2017-12-04 1:00","43073.04167","43073","0.041666667","2.155","-1.986","98.1","0.1986","5.411","-1.384","92.6","0.0983","1.778","-2.479","95.2","0.3242"
"2017-12-04 2:00","43073.08333","43073","0.083333333","2.021","-2.16","98.7","0.1986","5.334","-1.641","93.2","0.0983","1.615","-2.508","95.5","0.3235"
"2017-12-04 3:00","43073.125","43073","0.125","1.913","-2.102","99.1","0.1986","5.231","-1.356","93.7","0.0983","1.507","-2.771","95.7","0.3235"
"2017-12-04 4:00","43073.16667","43073","0.166666667","1.805","-2.102","99.1","0.1978","5.154","-1.699","93.3","0.0983","1.398","-2.83","96","0.3235"
"2017-12-04 5:00","43073.20833","43073","0.208333333","1.724","-2.479","99","0.1978","5.076","-1.842","93.2","0.0983","1.317","-2.218","96.2","0.3235"
"2017-12-04 6:00","43073.25","43073","0.25","1.643","-2.015","99","0.1978","4.999","-1.384","93.2","0.0983","1.289","-0.986","96.4","0.3235"
"2017-12-04 7:00","43073.29167","43073","0.291666667","1.588","-1.128","98.8","0.1978","4.921","-0.789","93","0.0983","1.262","-0.171","96.5","0.3235"
"2017-12-04 8:00","43073.33333","43073","0.333333333","1.561","-0.227","98.4","0.1978","4.869","-0.283","93.1","0.0983","1.317","2.289","96.7","0.3242"
"2017-12-04 9:00","43073.375","43073","0.375","1.534","2.477","98.3","0.1928","4.844","1.643","93.4","0.0983","1.425","4.089","96.8","0.3242"
"2017-12-04 10:00","43073.41667","43073","0.416666667","1.561","4.168","98.8","0.1928","4.844","3.906","94.8","0.0983","1.724","4.973","96.9","0.3235"
"2017-12-04 11:00","43073.45833","43073","0.458333333","1.615","5.05","98.8","0.1942","4.895","4.636","95.8","0.0983","2.343","5.411","96.8","0.3235"
"2017-12-04 12:00","43073.5","43073","0.5","1.778","5.796","94.3","0.1993","4.973","5.616","93.2","0.0976","3.168","7.494","96.4","0.3228"
"2017-12-04 13:00","43073.54167","43073","0.541666667","2.021","6.357","85.9","0.1993","5.076","6.331","85.2","0.0983","3.958","6.357","90.3","0.3228"
"2017-12-04 14:00","43073.58333","43073","0.583333333","2.289","5.924","83.5","0.1993","5.205","5.719","83.3","0.0976","4.324","5.821","86.7","0.3235"
"2017-12-04 15:00","43073.625","43073","0.625","2.53","5.872","85.3","0.1993","5.334","5.642","84.9","0.0976","4.428","5.565","88.3","0.3235"
"2017-12-04 16:00","43073.66667","43073","0.666666667","2.77","5.719","88.1","0.1993","5.411","5.514","87.2","0.0976","4.428","5.565","90.2","0.3235"
"2017-12-04 17:00","43073.70833","43073","0.708333333","2.903","5.924","89.2","0.1993","5.437","5.796","88.4","0.0976","4.402","5.308","90.9","0.3228"
"2017-12-04 18:00","43073.75","43073","0.75","3.009","6.102","88.1","0.1993","5.488","5.872","87.5","0.0976","4.324","5.924","91.2","0.3228"
"2017-12-04 19:00","43073.79167","43073","0.791666667","3.063","6.712","86.3","0.1993","5.514","6.661","86.2","0.0976","4.298","5.308","90.2","0.3228"
"2017-12-04 20:00","43073.83333","43073","0.833333333","3.142","6.281","83.8","0.1993","5.565","6.23","84.1","0.0976","4.272","4.895","89.4","0.3228"
"2017-12-04 21:00","43073.875","43073","0.875","3.168","6.281","83.6","0.1993","5.591","6.179","84.3","0.0976","4.22","7.015","90","0.3228"
"2017-12-04 22:00","43073.91667","43073","0.916666667","3.195","7.594","82.4","0.1993","5.616","7.318","82.3","0.0969","4.246","7.544","86.9","0.3242"
"2017-12-04 23:00","43073.95833","43073","0.958333333","3.221","7.695","81.6","0.1993","5.642","7.945","81.7","0.0976","4.402","8.245","89.7","0.3279"
"2017-12-05 0:00","43074","43074","0","3.327","8.22","90.1","0.2131","5.693","8.295","88.5","0.0976","4.61","7.795","90.6","0.3293"
"2017-12-05 1:00","43074.04167","43074","0.041666667","3.459","8.145","89.9","0.2211","5.77","8.444","88.2","0.0976","4.818","7.594","91.5","0.3308"
"2017-12-05 2:00","43074.08333","43074","0.083333333","3.591","7.72","90.8","0.2254","5.847","7.745","88.9","0.0983","4.947","7.419","92.3","0.3308"
"2017-12-05 3:00","43074.125","43074","0.125","3.722","7.619","92.5","0.2269","5.898","8.02","90.2","0.0983","5.076","8.095","93.4","0.3329"
"2017-12-05 4:00","43074.16667","43074","0.166666667","3.827","8.22","93.2","0.2305","5.975","8.245","91.5","0.0983","5.257","8.519","94.1","0.3315"
"2017-12-05 5:00","43074.20833","43074","0.208333333","3.932","8.866","93.2","0.2276","6.026","8.767","91.9","0.0983","5.411","8.767","93.9","0.3308"
"2017-12-05 6:00","43074.25","43074","0.25","4.063","8.767","91.8","0.2233","6.077","8.767","90.9","0.0983","5.565","8.767","93.5","0.3315"
"2017-12-05 7:00","43074.29167","43074","0.291666667","4.168","8.693","93.9","0.2284","6.153","8.767","92.4","0.0983","5.719","9.361","94.1","0.3308"
"2017-12-05 8:00","43074.33333","43074","0.333333333","4.272","9.632","95.3","0.2284","6.23","9.485","93.9","0.0983","5.924","10.222","94.3","0.3308"
"2017-12-05 9:00","43074.375","43074","0.375","4.376","10.247","92.5","0.2225","6.306","10.149","91.9","0.0983","6.153","11.005","92.4","0.33"
"2017-12-05 10:00","43074.41667","43074","0.416666667","4.532","11.029","90.1","0.2211","6.382","10.834","90.4","0.0983","6.433","11.248","89.9","0.33"
"2017-12-05 11:00","43074.45833","43074","0.458333333","4.688","11.175","88.7","0.2254","6.458","10.98","89.4","0.0983","6.712","11.613","88.9","0.3293"
"2017-12-05 12:00","43074.5","43074","0.5","4.869","11.759","86.5","0.2254","6.56","11.467","87.9","0.0983","7.041","10.345","76.9","0.3293"
"2017-12-05 13:00","43074.54167","43074","0.541666667","5.05","9.879","72.7","0.2247","6.661","9.46","76.9","0.0983","7.192","9.139","76","0.3286"
"2017-12-05 14:00","43074.58333","43074","0.583333333","5.154","9.015","74.2","0.2233","6.712","8.817","77.6","0.0983","7.142","8.27","75.4","0.3286"
"2017-12-05 15:00","43074.625","43074","0.625","5.179","8.17","73.1","0.2218","6.737","7.97","76.2","0.0983","6.94","7.469","71.7","0.3286"
"2017-12-05 16:00","43074.66667","43074","0.666666667","5.154","7.368","69.9","0.2211","6.737","7.293","73.2","0.0976","6.636","6.331","73.8","0.3286"
"2017-12-05 17:00","43074.70833","43074","0.708333333","5.05","6.179","72.8","0.2204","6.687","6.179","75.2","0.0976","6.255","5.77","75","0.3279"
"2017-12-05 18:00","43074.75","43074","0.75","4.921","5.693","72.8","0.2196","6.636","5.642","75.1","0.0976","5.898","4.766","69.8","0.3286"
"2017-12-05 19:00","43074.79167","43074","0.791666667","4.792","4.714","67.2","0.2189","6.56","4.636","70.2","0.0976","5.462","3.643","70.7","0.3286"
"2017-12-05 20:00","43074.83333","43074","0.833333333","4.61","3.696","69.5","0.2182","6.458","3.67","72","0.0976","5.076","2.262","66.2","0.3279"
"2017-12-05 21:00","43074.875","43074","0.875","4.428","2.209","61.9","0.2175","6.331","2.316","65","0.0983","4.558","1.317","59.4","0.3286"
"2017-12-05 22:00","43074.91667","43074","0.916666667","4.22","1.317","55.9","0.2167","6.179","1.289","59.2","0.0983","3.985","0.577","57.3","0.3286"
"2017-12-05 23:00","43074.95833","43074","0.958333333","3.958","0.577","53.8","0.216","6","0.605","57.5","0.0983","3.485","0.356","55.7","0.3286"
"2017-12-06 0:00","43075","43075","0","3.722","0.439","51.4","0.2153","5.821","0.495","55.3","0.0983","3.009","-0.06","55.4","0.3286"
"2017-12-06 1:00","43075.04167","43075","0.041666667","3.485","-0.116","52","0.2146","5.668","0.024","55.5","0.0983","2.664","-0.845","65","0.3286"
"2017-12-06 2:00","43075.08333","43075","0.083333333","3.274","-0.817","65","0.2138","5.514","-0.62","66.2","0.0998","2.396","-0.032","65.4","0.3286"
"2017-12-06 3:00","43075.125","43075","0.125","3.116","-0.06","60.4","0.2138","5.411","-0.032","62.4","0.0991","2.182","-0.845","61.7","0.3286"
"2017-12-06 4:00","43075.16667","43075","0.166666667","2.956","-0.676","56.6","0.2131","5.308","-0.563","59.1","0.0998","1.94","-1.47","57.2","0.3279"
"2017-12-06 5:00","43075.20833","43075","0.208333333","2.823","-1.356","55.1","0.2131","5.205","-1.299","57.7","0.0998","1.751","-2.073","64.7","0.3279"
"2017-12-06 6:00","43075.25","43075","0.25","2.69","-1.929","62.9","0.2124","5.102","-1.699","63.9","0.0998","1.588","-2.015","66","0.3279"
"2017-12-06 7:00","43075.29167","43075","0.291666667","2.557","-2.16","64","0.2124","4.999","-1.871","64.6","0.0998","1.48","-1.842","65.9","0.3286"
"2017-12-06 8:00","43075.33333","43075","0.333333333","2.423","-2.189","63.9","0.2116","4.895","-1.814","64.6","0.0998","1.371","-0.789","62.9","0.3279"
"2017-12-06 9:00","43075.375","43075","0.375","2.316","-0.873","60.6","0.2116","4.818","-0.902","62.2","0.0998","1.317","0.687","57.3","0.3286"
"2017-12-06 10:00","43075.41667","43075","0.416666667","2.236","0.495","54.2","0.2116","4.74","0.577","57.5","0.1005","1.262","2.236","51.4","0.3279"
"2017-12-06 11:00","43075.45833","43075","0.458333333","2.182","1.48","48.1","0.2109","4.662","1.643","52.3","0.1005","1.262","2.584","45.7","0.3286"
"2017-12-06 12:00","43075.5","43075","0.5","2.182","2.262","43.1","0.2109","4.636","2.182","48.1","0.1005","1.453","3.591","44.2","0.3286"
"2017-12-06 13:00","43075.54167","43075","0.541666667","2.236","2.637","42.9","0.2109","4.636","2.877","47.3","0.1005","2.128","3.512","44.2","0.3279"
"2017-12-06 14:00","43075.58333","43075","0.583333333","2.262","2.983","43.9","0.2109","4.662","2.93","48.2","0.1005","2.53","3.221","49","0.3286"
"2017-12-06 15:00","43075.625","43075","0.625","2.289","2.93","48.4","0.2102","4.714","2.77","52.5","0.1005","2.637","2.637","53.1","0.3286"
"2017-12-06 16:00","43075.66667","43075","0.666666667","2.343","2.557","51.9","0.2102","4.714","2.45","55.4","0.1005","2.53","2.182","56","0.3286"
"2017-12-06 17:00","43075.70833","43075","0.708333333","2.396","2.396","54.5","0.2102","4.74","2.289","57.6","0.1005","2.37","2.316","58.2","0.3279"
"2017-12-06 18:00","43075.75","43075","0.75","2.396","2.37","56.5","0.2102","4.74","2.289","59.2","0.1005","2.262","1.913","61","0.3279"
"2017-12-06 19:00","43075.79167","43075","0.791666667","2.396","2.021","59.2","0.2102","4.74","2.047","61.7","0.1005","2.182","2.128","62.8","0.3279"
"2017-12-06 20:00","43075.83333","43075","0.833333333","2.396","2.316","60.4","0.2102","4.714","2.37","62.5","0.1005","2.155","2.021","62.7","0.3279"
"2017-12-06 21:00","43075.875","43075","0.875","2.396","2.021","60.2","0.2095","4.714","1.967","62.2","0.1005","2.155","1.126","64.3","0.3279"
"2017-12-06 22:00","43075.91667","43075","0.916666667","2.396","0.934","63.7","0.2095","4.688","0.88","64.8","0.1005","2.101","0.687","68.4","0.3279"
"2017-12-06 23:00","43075.95833","43075","0.958333333","2.396","0.577","67.6","0.2095","4.636","0.522","67.9","0.1005","2.021","0.329","69.5","0.3279"
"2017-12-07 0:00","43076","43076","0","2.343","0.246","68.7","0.2095","4.584","0.163","68.8","0.1005","1.94","-0.143","70.7","0.3279"
"2017-12-07 1:00","43076.04167","43076","0.041666667","2.289","-0.227","69.6","0.2095","4.532","-0.283","69.6","0.1012","1.859","-0.507","72.1","0.3279"
"2017-12-07 2:00","43076.08333","43076","0.083333333","2.236","-0.535","71","0.2087","4.48","-0.563","70.8","0.1012","1.751","-0.395","71.8","0.3279"
"2017-12-07 3:00","43076.125","43076","0.125","2.182","-0.507","70.1","0.2087","4.402","-0.535","70.2","0.1012","1.67","-0.563","72","0.3279"
"2017-12-07 4:00","43076.16667","43076","0.166666667","2.155","-0.62","70.9","0.2087","4.376","-0.704","70.8","0.1012","1.615","-0.845","74.5","0.3279"
"2017-12-07 5:00","43076.20833","43076","0.208333333","2.101","-0.902","75.2","0.2087","4.324","-0.958","74.3","0.1012","1.561","-0.902","76.8","0.3279"
"2017-12-07 6:00","43076.25","43076","0.25","2.074","-0.986","76.6","0.2087","4.298","-1.015","75.5","0.1012","1.507","-1.071","78.2","0.3279"
"2017-12-07 7:00","43076.29167","43076","0.291666667","2.021","-1.157","78.7","0.208","4.246","-1.185","76.9","0.1012","1.48","-1.015","79.3","0.3279"
"2017-12-07 8:00","43076.33333","43076","0.333333333","1.994","-1.071","78.6","0.208","4.22","-1.071","77.3","0.102","1.453","-0.423","78.2","0.3271"
"2017-12-07 9:00","43076.375","43076","0.375","1.967","-0.732","75.5","0.208","4.194","-0.902","75","0.1012","1.48","-0.004","73.9","0.3271"
"2017-12-07 10:00","43076.41667","43076","0.416666667","1.94","-0.171","72.9","0.208","4.141","-0.732","73.1","0.1012","1.588","-0.367","71.7","0.3279"
"2017-12-07 11:00","43076.45833","43076","0.458333333","1.94","-0.986","72.8","0.208","4.115","-1.47","72.8","0.102","1.751","0.742","71.2","0.3271"
"2017-12-07 12:00","43076.5","43076","0.5","1.967","-0.339","70.1","0.208","4.089","-0.732","71","0.102","2.074","-0.76","67.8","0.3271"
"2017-12-07 13:00","43076.54167","43076","0.541666667","2.021","-1.47","68","0.208","4.063","-1.785","69.1","0.102","2.155","0.079","67.7","0.3271"
"2017-12-07 14:00","43076.58333","43076","0.583333333","2.047","-0.732","66.9","0.208","4.037","-1.071","68.1","0.102","2.262","0.024","59.8","0.3271"
"2017-12-07 15:00","43076.625","43076","0.625","2.021","-0.339","58.8","0.2073","3.985","-0.789","61.5","0.1012","2.155","-0.986","60","0.3264"
"2017-12-07 16:00","43076.66667","43076","0.666666667","1.967","-1.213","58.7","0.2073","3.958","-1.384","60.7","0.102","1.913","-1.641","64.7","0.3271"
"2017-12-07 17:00","43076.70833","43076","0.708333333","1.913","-1.756","64.6","0.2066","3.906","-1.756","65.3","0.102","1.615","-2.508","69.2","0.3271"
"2017-12-07 18:00","43076.75","43076","0.75","1.859","-2.508","69.3","0.2066","3.854","-2.189","68.5","0.1012","1.398","-2.888","73.9","0.3271"
"2017-12-07 19:00","43076.79167","43076","0.791666667","1.778","-2.8","74","0.2066","3.801","-2.566","72.3","0.1012","1.235","-3.301","77.4","0.3271"
"2017-12-07 20:00","43076.83333","43076","0.833333333","1.697","-3.212","77.8","0.2066","3.749","-2.918","75.5","0.1012","1.126","-3.094","80.1","0.3271"
"2017-12-07 21:00","43076.875","43076","0.875","1.615","-3.035","78.7","0.2066","3.696","-2.83","76.4","0.1012","1.071","-2.683","79.1","0.3264"
"2017-12-07 22:00","43076.91667","43076","0.916666667","1.534","-2.537","75.3","0.2058","3.67","-2.508","73.9","0.1012","1.017","-2.305","74.6","0.3271"
"2017-12-07 23:00","43076.95833","43076","0.958333333","1.48","-2.16","71","0.2058","3.617","-2.16","70.8","0.1012","0.962","-2.305","72.5","0.3264"
"2017-12-08 0:00","43077","43077","0","1.453","-2.247","69.7","0.2058","3.591","-2.16","69.5","0.1012","0.934","-2.363","70.9","0.3264"
"2017-12-08 1:00","43077.04167","43077","0.041666667","1.398","-2.276","68.3","0.2051","3.564","-2.305","68.4","0.1012","0.907","-2.712","69.3","0.3264"
"2017-12-08 2:00","43077.08333","43077","0.083333333","1.371","-2.625","65.6","0.2051","3.512","-2.537","66.1","0.1012","0.88","-2.712","66.7","0.3264"
"2017-12-08 3:00","43077.125","43077","0.125","1.344","-2.771","63.9","0.2051","3.485","-2.8","64.8","0.1012","0.852","-3.242","66.7","0.3257"
"2017-12-08 4:00","43077.16667","43077","0.166666667","1.317","-3.242","64.5","0.2051","3.433","-3.183","65.3","0.1012","0.825","-3.301","63.6","0.3264"
"2017-12-08 5:00","43077.20833","43077","0.208333333","1.289","-3.39","60.9","0.2044","3.406","-3.449","62.3","0.1012","0.797","-3.153","63.6","0.3264"
"2017-12-08 6:00","43077.25","43077","0.25","1.262","-3.271","62.4","0.2044","3.38","-3.33","63.6","0.1012","0.797","-3.006","67.4","0.3257"
"2017-12-08 7:00","43077.29167","43077","0.291666667","1.235","-3.124","67.1","0.2044","3.354","-3.183","67.3","0.1012","0.77","-2.771","68.6","0.3257"
