"datetime","excel_code","day","time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2017-01-01 0:00","42736","42736","0","0.934","0.989","74.9","0.2131","1.859","0.962","75.7","0.1601","1.561","0.907","78.3","0.2988"
"2017-01-01 1:00","42736.04167","42736","0.041666667","0.934","0.77","74.6","0.2116","1.859","0.66","75.7","0.1601","1.507","0.605","77.2","0.2981"
"2017-01-01 2:00","42736.08333","42736","0.083333333","0.934","0.467","73.5","0.2087","1.886","0.356","75","0.1601","1.453","0.384","76.1","0.2981"
"2017-01-01 3:00","42736.125","42736","0.125","0.962","0.495","73.5","0.208","1.886","0.329","75.1","0.1601","1.425","0.301","76","0.2974"
"2017-01-01 4:00","42736.16667","42736","0.166666667","0.962","0.107","73.1","0.2073","1.886","-0.004","75.1","0.1601","1.398","-0.004","75.6","0.2974"
"2017-01-01 5:00","42736.20833","42736","0.208333333","0.962","-0.311","74.2","0.2066","1.886","-0.339","76.5","0.1601","1.344","-0.283","76.2","0.2974"
"2017-01-01 6:00","42736.25","42736","0.25","0.962","-0.958","75","0.2058","1.886","-0.93","77.1","0.1601","1.317","-0.902","76.9","0.2974"
"2017-01-01 7:00","42736.29167","42736","0.291666667","0.962","-2.16","76","0.2051","1.886","-1.871","77.8","0.1601","1.262","-2.189","77.6","0.2974"
"2017-01-01 8:00","42736.33333","42736","0.333333333","0.962","-2.305","77.1","0.2044","1.913","-2.218","78","0.1601","1.126","-2.276","79.4","0.2974"
"2017-01-01 9:00","42736.375","42736","0.375","0.934","-1.527","76.4","0.2044","1.913","-1.613","77.5","0.1594","1.044","-1.727","78","0.2974"
"2017-01-01 10:00","42736.41667","42736","0.416666667","0.907","-0.367","73.4","0.2037","1.886","-0.451","75.3","0.1594","0.962","0.19","76.2","0.2966"
"2017-01-01 11:00","42736.45833","42736","0.458333333","0.88","2.182","67.2","0.2037","1.886","1.643","70.6","0.1594","0.907","2.128","69.4","0.2966"
"2017-01-01 12:00","42736.5","42736","0.5","0.88","2.77","61.2","0.2037","1.886","1.805","67.3","0.1594","0.962","2.37","63.1","0.2966"
"2017-01-01 13:00","42736.54167","42736","0.541666667","0.907","2.236","59.4","0.2029","1.913","2.343","65.6","0.1586","1.18","3.564","59.8","0.2966"
"2017-01-01 14:00","42736.58333","42736","0.583333333","0.934","2.289","60.1","0.2029","2.021","2.155","64.8","0.1586","1.832","3.906","57.3","0.2966"
"2017-01-01 15:00","42736.625","42736","0.625","0.934","2.45","59.1","0.2029","2.128","2.021","64.6","0.1586","2.53","2.637","56.1","0.2966"
"2017-01-01 16:00","42736.66667","42736","0.666666667","0.962","1.967","59.4","0.2022","2.182","1.751","65.9","0.1586","2.289","0.962","61","0.2966"
"2017-01-01 17:00","42736.70833","42736","0.708333333","0.962","-0.088","63.6","0.2022","2.182","0.55","68.9","0.1579","1.913","-1.556","67","0.2966"
"2017-01-01 18:00","42736.75","42736","0.75","0.934","-1.756","69.5","0.2008","2.182","-0.986","71.3","0.1579","1.615","-2.189","72.9","0.2966"
"2017-01-01 19:00","42736.79167","42736","0.791666667","0.907","-2.276","74.6","0.2008","2.182","-1.785","75.7","0.1572","1.371","-3.598","76.7","0.2959"
"2017-01-01 20:00","42736.83333","42736","0.833333333","0.88","-2.683","78.8","0.2008","2.155","-2.218","80.4","0.1572","1.18","-2.947","81","0.2959"
"2017-01-01 21:00","42736.875","42736","0.875","0.825","-2.654","83.1","0.2","2.155","-2.16","83.6","0.1572","1.044","-3.124","84.4","0.2959"
"2017-01-01 22:00","42736.91667","42736","0.916666667","0.797","-2.976","85.1","0.1993","2.155","-2.218","84.2","0.1572","0.934","-2.392","86.6","0.2959"
"2017-01-01 23:00","42736.95833","42736","0.958333333","0.742","-3.627","87.4","0.1986","2.128","-2.596","86.2","0.1564","0.88","-3.956","87.8","0.2959"
"2017-01-02 0:00","42737","42737","0","0.715","-3.717","89.4","0.1986","2.101","-3.094","87.4","0.1564","0.825","-4.318","88.9","0.2959"
"2017-01-02 1:00","42737.04167","42737","0.041666667","0.687","-3.657","90.6","0.1986","2.101","-3.271","88.7","0.1564","0.77","-3.807","90.1","0.2959"
"2017-01-02 2:00","42737.08333","42737","0.083333333","0.687","-3.39","91.7","0.1978","2.074","-3.124","89.7","0.1564","0.742","-3.747","91","0.2959"
"2017-01-02 3:00","42737.125","42737","0.125","0.66","-3.508","92.3","0.1971","2.047","-3.242","89.7","0.1557","0.715","-3.807","91.8","0.2959"
"2017-01-02 4:00","42737.16667","42737","0.166666667","0.632","-3.124","92.7","0.1971","2.047","-3.006","90","0.1557","0.687","-3.598","92.5","0.2959"
"2017-01-02 5:00","42737.20833","42737","0.208333333","0.632","-3.124","93","0.1971","2.021","-2.859","90.1","0.155","0.66","-3.212","93","0.2959"
"2017-01-02 6:00","42737.25","42737","0.25","0.605","-2.508","93.4","0.1964","1.994","-2.508","90.5","0.155","0.632","-1.213","93.4","0.2959"
"2017-01-02 7:00","42737.29167","42737","0.291666667","0.605","-2.334","94","0.1964","1.994","-2.566","91.2","0.155","0.632","-2.742","93.8","0.2952"
"2017-01-02 8:00","42737.33333","42737","0.333333333","0.577","-3.212","94.9","0.1964","1.967","-2.45","92.1","0.1543","0.605","-3.419","94.3","0.2952"
"2017-01-02 9:00","42737.375","42737","0.375","0.577","-2.218","95.7","0.1957","1.967","-2.392","92.5","0.1543","0.605","-1.958","94.6","0.2959"
"2017-01-02 10:00","42737.41667","42737","0.416666667","0.577","1.643","96.1","0.1957","1.94","0.439","92.5","0.1543","0.577","2.047","94.8","0.2959"
"2017-01-02 11:00","42737.45833","42737","0.458333333","0.55","4.895","90.5","0.1964","1.913","4.037","89.4","0.1543","0.55","3.958","93.7","0.2959"
"2017-01-02 12:00","42737.5","42737","0.5","0.577","5.539","79.9","0.1964","1.913","4.454","83.5","0.1543","0.577","4.818","87.3","0.2959"
