"datetime","excel_code","day","time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2018-03-01 0:00","43160","43160","0","-0.032","2.074","88.5","0.1942","1.453","2.155","86.9","0.1782","NA","NA","NA","NA"
"2018-03-01 1:00","43160.04167","43160","0.041666667","-0.06","1.778","88.2","0.1942","1.453","1.859","86.4","0.1775","NA","NA","NA","NA"
"2018-03-01 2:00","43160.08333","43160","0.083333333","-0.06","1.724","87.9","0.1935","1.453","1.778","86.3","0.1775","NA","NA","NA","NA"
"2018-03-01 3:00","43160.125","43160","0.125","-0.06","1.724","87.3","0.1935","1.48","1.67","85.9","0.1768","NA","NA","NA","NA"
"2018-03-01 4:00","43160.16667","43160","0.166666667","-0.06","1.643","86.6","0.1935","1.507","1.561","85.5","0.1768","NA","NA","NA","NA"
"2018-03-01 5:00","43160.20833","43160","0.208333333","-0.06","0.467","87.1","0.1928","1.534","1.235","85.5","0.1761","NA","NA","NA","NA"
"2018-03-01 6:00","43160.25","43160","0.25","-0.06","-0.986","89.7","0.192","1.534","-0.395","87","0.1761","NA","NA","NA","NA"
"2018-03-01 7:00","43160.29167","43160","0.291666667","-0.06","-1.47","92.8","0.1913","1.507","-0.199","89.3","0.1761","NA","NA","NA","NA"
"2018-03-01 8:00","43160.33333","43160","0.333333333","-0.06","1.425","91.1","0.1913","1.48","1.153","86.6","0.1753","NA","NA","NA","NA"
"2018-03-01 9:00","43160.375","43160","0.375","-0.032","2.423","84.5","0.1913","1.453","1.561","83.3","0.1753","NA","NA","NA","NA"
"2018-03-01 10:00","43160.41667","43160","0.416666667","-0.032","3.089","79.1","0.1913","1.48","2.316","80.2","0.1753","NA","NA","NA","NA"
"2018-03-01 11:00","43160.45833","43160","0.458333333","-0.032","3.38","74.2","0.192","1.507","2.503","76.5","0.1746","NA","NA","NA","NA"
"2018-03-01 12:00","43160.5","43160","0.5","-0.032","2.93","75.3","0.1928","1.588","2.289","77.5","0.1746","NA","NA","NA","NA"
"2018-03-01 13:00","43160.54167","43160","0.541666667","-0.032","2.903","76.4","0.1935","1.643","2.209","78.3","0.1746","NA","NA","NA","NA"
"2018-03-01 14:00","43160.58333","43160","0.583333333","-0.032","2.182","79.8","0.1942","1.67","1.751","80.7","0.1739","NA","NA","NA","NA"
"2018-03-01 15:00","43160.625","43160","0.625","-0.032","1.94","82.2","0.1942","1.724","1.48","82.9","0.1739","NA","NA","NA","NA"
"2018-03-01 16:00","43160.66667","43160","0.666666667","-0.032","2.155","82.6","0.1942","1.751","1.832","83","0.1732","NA","NA","NA","NA"
"2018-03-01 17:00","43160.70833","43160","0.708333333","-0.032","2.289","80.8","0.1949","1.751","2.236","81.1","0.1732","NA","NA","NA","NA"
"2018-03-01 18:00","43160.75","43160","0.75","-0.032","1.913","79.4","0.1942","1.724","1.94","79.4","0.1724","NA","NA","NA","NA"
"2018-03-01 19:00","43160.79167","43160","0.791666667","-0.032","2.047","83.7","0.1942","1.724","2.236","82.5","0.1739","NA","NA","NA","NA"
"2018-03-01 20:00","43160.83333","43160","0.833333333","-0.032","3.301","77.7","0.1942","1.724","3.301","76.3","0.1739","NA","NA","NA","NA"
"2018-03-01 21:00","43160.875","43160","0.875","-0.032","3.009","66.8","0.1942","1.724","2.983","67.9","0.1732","NA","NA","NA","NA"
"2018-03-01 22:00","43160.91667","43160","0.916666667","-0.032","2.423","69.3","0.1942","1.724","2.664","69.6","0.1732","NA","NA","NA","NA"
"2018-03-01 23:00","43160.95833","43160","0.958333333","-0.032","0.412","77","0.1906","1.697","0.439","75.4","0.1724","NA","NA","NA","NA"
"2018-03-02 0:00","43161","43161","0","-0.032","-0.367","92.7","0.1957","1.697","-0.451","89.4","0.1724","NA","NA","NA","NA"
"2018-03-02 1:00","43161.04167","43161","0.041666667","-0.032","-0.563","96.2","0.1957","1.643","-0.704","92.7","0.1724","NA","NA","NA","NA"
"2018-03-02 2:00","43161.08333","43161","0.083333333","-0.032","0.329","90.5","0.1949","1.615","-0.088","91.3","0.1724","NA","NA","NA","NA"
"2018-03-02 3:00","43161.125","43161","0.125","-0.032","0.163","84.4","0.1942","1.588","-0.06","86.4","0.1717","NA","NA","NA","NA"
"2018-03-02 4:00","43161.16667","43161","0.166666667","-0.032","-0.451","84.6","0.1949","1.561","-0.451","86.2","0.1717","NA","NA","NA","NA"
"2018-03-02 5:00","43161.20833","43161","0.208333333","-0.032","-0.535","86.8","0.1942","1.534","-0.563","85.8","0.1717","NA","NA","NA","NA"
"2018-03-02 6:00","43161.25","43161","0.25","-0.032","-0.62","90","0.1942","1.507","-0.704","87.8","0.171","NA","NA","NA","NA"
"2018-03-02 7:00","43161.29167","43161","0.291666667","-0.032","-0.339","83.3","0.1942","1.48","-0.395","81.8","0.171","NA","NA","NA","NA"
"2018-03-02 8:00","43161.33333","43161","0.333333333","-0.032","0.246","79.6","0.192","1.453","-0.088","79.3","0.171","NA","NA","NA","NA"
"2018-03-02 9:00","43161.375","43161","0.375","-0.032","0.852","75.4","0.1949","1.425","0.163","77.1","0.1702","NA","NA","NA","NA"
"2018-03-02 10:00","43161.41667","43161","0.416666667","-0.032","1.805","71.4","0.187","1.425","0.687","74.2","0.1702","NA","NA","NA","NA"
"2018-03-02 11:00","43161.45833","43161","0.458333333","-0.032","3.406","64.5","0.1935","1.398","1.697","70.2","0.1702","NA","NA","NA","NA"
"2018-03-02 12:00","43161.5","43161","0.5","-0.032","4.089","57.7","0.1949","1.398","2.45","65.5","0.1753","NA","NA","NA","NA"
"2018-03-02 13:00","43161.54167","43161","0.541666667","-0.032","4.662","55.5","0.1978","1.453","3.168","63.2","0.1739","NA","NA","NA","NA"
