"datetime","excel_code","day","time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2018-01-04 19:00","43104.79167","43104","0.791666667","-0.395","-15.628","65.7","0.0983","-0.088","-15.305","64.5","0.0751","NA","NA","NA","NA"
"2018-01-04 20:00","43104.83333","43104","0.833333333","-0.423","-16.037","68.9","0.0983","-0.088","-15.628","66.6","0.0744","NA","NA","NA","NA"
"2018-01-04 21:00","43104.875","43104","0.875","-0.423","-16.955","73.8","0.0976","-0.088","-16.618","70.3","0.0729","NA","NA","NA","NA"
"2018-01-04 22:00","43104.91667","43104","0.916666667","-0.451","-18.474","76.2","0.0969","-0.116","-17.813","72.1","0.0722","NA","NA","NA","NA"
"2018-01-04 23:00","43104.95833","43104","0.958333333","-0.451","-18.967","77.4","0.0969","-0.116","-18.563","72.4","0.0715","NA","NA","NA","NA"
"2018-01-05 0:00","43105","43105","0","-0.451","-19.886","76.5","0.0962","-0.116","-19.423","71.8","0.07","NA","NA","NA","NA"
"2018-01-05 1:00","43105.04167","43105","0.041666667","-0.479","-20.167","76.8","0.0962","-0.143","-19.746","71.8","0.0693","NA","NA","NA","NA"
"2018-01-05 2:00","43105.08333","43105","0.083333333","-0.479","-19.886","76","0.0954","-0.143","-19.331","71.3","0.0678","NA","NA","NA","NA"
"2018-01-05 3:00","43105.125","43105","0.125","-0.479","-21.028","77.2","0.0954","-0.143","-20.356","71.5","0.0664","NA","NA","NA","NA"
"2018-01-05 4:00","43105.16667","43105","0.166666667","-0.507","-21.617","77.2","0.0947","-0.171","-20.738","71.6","0.0642","NA","NA","NA","NA"
"2018-01-05 5:00","43105.20833","43105","0.208333333","-0.507","-21.174","78.1","0.0947","-0.171","-20.738","72","0.0628","NA","NA","NA","NA"
"2018-01-05 6:00","43105.25","43105","0.25","-0.507","-22.937","80.8","0.0947","-0.199","-21.077","74.5","0.0613","NA","NA","NA","NA"
"2018-01-05 7:00","43105.29167","43105","0.291666667","-0.507","-23.568","83.3","0.0947","-0.199","-22.117","75.9","0.0591","NA","NA","NA","NA"
"2018-01-05 8:00","43105.33333","43105","0.333333333","-0.507","-23.356","84.5","0.094","-0.227","-22.473","76.7","0.0577","NA","NA","NA","NA"
"2018-01-05 9:00","43105.375","43105","0.375","-0.535","-21.37","84.6","0.094","-0.255","-21.321","76.9","0.0562","NA","NA","NA","NA"
"2018-01-05 10:00","43105.41667","43105","0.416666667","-0.563","-18.518","80","0.0933","-0.255","-18.697","74.4","0.054","NA","NA","NA","NA"
"2018-01-05 11:00","43105.45833","43105","0.458333333","-0.535","-15.587","68.1","0.094","-0.283","-16.492","68.2","0.0526","NA","NA","NA","NA"
"2018-01-05 12:00","43105.5","43105","0.5","-0.507","-14.826","61","0.094","-0.283","-16.037","63.7","0.0511","NA","NA","NA","NA"
"2018-01-05 13:00","43105.54167","43105","0.541666667","-0.479","-15.264","57","0.094","-0.311","-15.587","59.9","0.0504","NA","NA","NA","NA"
"2018-01-05 14:00","43105.58333","43105","0.583333333","-0.451","-15.024","53.9","0.094","-0.311","-15.264","56.5","0.049","NA","NA","NA","NA"
"2018-01-05 15:00","43105.625","43105","0.625","-0.451","-15.385","53.5","0.0933","-0.339","-15.466","56","0.049","NA","NA","NA","NA"
"2018-01-05 16:00","43105.66667","43105","0.666666667","-0.479","-15.913","54.4","0.094","-0.339","-15.954","56.5","0.0482","NA","NA","NA","NA"
"2018-01-05 17:00","43105.70833","43105","0.708333333","-0.507","-17.253","58","0.0933","-0.367","-16.912","58.5","0.0475","NA","NA","NA","NA"
"2018-01-05 18:00","43105.75","43105","0.75","-0.507","-17.64","60.4","0.0933","-0.367","-17.683","59.9","0.0468","NA","NA","NA","NA"
"2018-01-05 19:00","43105.79167","43105","0.791666667","-0.535","-17.553","59.8","0.0933","-0.395","-17.553","59.2","0.046","NA","NA","NA","NA"
"2018-01-05 20:00","43105.83333","43105","0.833333333","-0.563","-18.208","62.1","0.0925","-0.423","-17.901","61.2","0.0453","NA","NA","NA","NA"
"2018-01-05 21:00","43105.875","43105","0.875","-0.591","-19.058","66.8","0.0918","-0.451","-18.742","63.9","0.0446","NA","NA","NA","NA"
"2018-01-05 22:00","43105.91667","43105","0.916666667","-0.62","-19.7","70.4","0.0911","-0.479","-19.194","66.7","0.0439","NA","NA","NA","NA"
"2018-01-05 23:00","43105.95833","43105","0.958333333","-0.648","-19.515","71.3","0.0904","-0.507","-19.285","67.5","0.0431","NA","NA","NA","NA"
"2018-01-06 0:00","43106","43106","0","-0.676","-20.073","70.3","0.0896","-0.535","-19.7","66.4","0.0424","NA","NA","NA","NA"
"2018-01-06 1:00","43106.04167","43106","0.041666667","-0.704","-22.371","72.2","0.0904","-0.563","-20.931","67.5","0.0417","NA","NA","NA","NA"
"2018-01-06 2:00","43106.08333","43106","0.083333333","-0.676","-22.885","77.7","0.0896","-0.591","-21.617","71","0.041","NA","NA","NA","NA"
"2018-01-06 3:00","43106.125","43106","0.125","-0.676","-23.943","81.8","0.0896","-0.648","-22.678","73.7","0.0402","NA","NA","NA","NA"
"2018-01-06 4:00","43106.16667","43106","0.166666667","-0.676","-24.765","83.8","0.0896","-0.676","-23.621","75.8","0.0395","NA","NA","NA","NA"
"2018-01-06 5:00","43106.20833","43106","0.208333333","-0.704","-24.765","84.1","0.0889","-0.704","-23.889","76.7","0.0388","NA","NA","NA","NA"
"2018-01-06 6:00","43106.25","43106","0.25","-0.76","-24.988","84.2","0.0882","-0.732","-24.051","76.5","0.0381","NA","NA","NA","NA"
"2018-01-06 7:00","43106.29167","43106","0.291666667","-0.789","-25.384","83.8","0.0874","-0.789","-24.214","76.4","0.0373","NA","NA","NA","NA"
"2018-01-06 8:00","43106.33333","43106","0.333333333","-0.817","-25.327","83.7","0.0874","-0.817","-24.709","75.9","0.0366","NA","NA","NA","NA"
"2018-01-06 9:00","43106.375","43106","0.375","-0.845","-23.303","83.8","0.0867","-0.873","-22.833","76.1","0.0366","NA","NA","NA","NA"
"2018-01-06 10:00","43106.41667","43106","0.416666667","-0.873","-20.883","81.1","0.0867","-0.902","-20.98","73.2","0.0359","NA","NA","NA","NA"
"2018-01-06 11:00","43106.45833","43106","0.458333333","-0.817","-15.996","70.5","0.0867","-0.93","-17.813","68.3","0.0352","NA","NA","NA","NA"
"2018-01-06 12:00","43106.5","43106","0.5","-0.732","-15.305","61.2","0.0874","-0.986","-16.87","63.8","0.0352","NA","NA","NA","NA"
"2018-01-06 13:00","43106.54167","43106","0.541666667","-0.676","-15.466","58.1","0.0882","-1.015","-16.284","61","0.0352","NA","NA","NA","NA"
"2018-01-06 14:00","43106.58333","43106","0.583333333","-0.62","-15.873","58.2","0.0874","-1.015","-15.954","60.2","0.0352","NA","NA","NA","NA"
"2018-01-06 15:00","43106.625","43106","0.625","-0.591","-15.144","55.4","0.0882","-1.015","-15.305","57.6","0.0352","NA","NA","NA","NA"
"2018-01-06 16:00","43106.66667","43106","0.666666667","-0.591","-15.587","55.2","0.0882","-0.986","-15.547","56.9","0.0352","NA","NA","NA","NA"
"2018-01-06 17:00","43106.70833","43106","0.708333333","-0.563","-16.492","59.4","0.0882","-0.986","-16.037","59.6","0.0352","NA","NA","NA","NA"
"2018-01-06 18:00","43106.75","43106","0.75","-0.563","-17.597","62.8","0.0889","-1.015","-16.87","61.1","0.0344","NA","NA","NA","NA"
"2018-01-06 19:00","43106.79167","43106","0.791666667","-0.563","-17.944","66.2","0.0882","-1.015","-17.424","62.9","0.0344","NA","NA","NA","NA"
"2018-01-06 20:00","43106.83333","43106","0.833333333","-0.563","-18.652","71.2","0.0882","-1.043","-17.813","66.4","0.0344","NA","NA","NA","NA"
"2018-01-06 21:00","43106.875","43106","0.875","-0.591","-19.7","73.7","0.0882","-1.043","-18.474","68.2","0.0344","NA","NA","NA","NA"
"2018-01-06 22:00","43106.91667","43106","0.916666667","-0.62","-19.7","77.3","0.0882","-1.071","-18.877","70.5","0.0337","NA","NA","NA","NA"
"2018-01-06 23:00","43106.95833","43106","0.958333333","-0.648","-20.595","79.4","0.0882","-1.1","-19.149","72.5","0.0337","NA","NA","NA","NA"
"2018-01-07 0:00","43107","43107","0","-0.704","-21.469","81.8","0.0874","-1.128","-19.886","74.2","0.033","NA","NA","NA","NA"
"2018-01-07 1:00","43107.04167","43107","0.041666667","-0.732","-21.223","83.7","0.0874","-1.157","-20.595","76.1","0.033","NA","NA","NA","NA"
"2018-01-07 2:00","43107.08333","43107","0.083333333","-0.789","-20.69","84.7","0.0867","-1.185","-20.167","77.2","0.033","NA","NA","NA","NA"
"2018-01-07 3:00","43107.125","43107","0.125","-0.845","-20.547","84.9","0.0867","-1.213","-20.026","77.5","0.0322","NA","NA","NA","NA"
"2018-01-07 4:00","43107.16667","43107","0.166666667","-0.873","-19.469","84.9","0.0867","-1.242","-18.742","77.9","0.0322","NA","NA","NA","NA"
"2018-01-07 5:00","43107.20833","43107","0.208333333","-0.902","-20.499","84.9","0.086","-1.27","-19.515","77.6","0.0315","NA","NA","NA","NA"
"2018-01-07 6:00","43107.25","43107","0.25","-0.93","-18.385","81.8","0.086","-1.327","-17.901","76.7","0.0315","NA","NA","NA","NA"
"2018-01-07 7:00","43107.29167","43107","0.291666667","-0.93","-17.597","77.1","0.086","-1.327","-17.597","72.3","0.0308","NA","NA","NA","NA"
"2018-01-07 8:00","43107.33333","43107","0.333333333","-0.873","-15.954","76.3","0.086","-1.356","-16.202","72.7","0.0308","NA","NA","NA","NA"
"2018-01-07 9:00","43107.375","43107","0.375","-0.817","-13.657","76.3","0.0867","-1.384","-13.888","73.8","0.0308","NA","NA","NA","NA"
"2018-01-07 10:00","43107.41667","43107","0.416666667","-0.76","-11.722","76.1","0.0867","-1.413","-11.794","74.3","0.0301","NA","NA","NA","NA"
"2018-01-07 11:00","43107.45833","43107","0.458333333","-0.704","-10.301","69.1","0.0867","-1.413","-10.863","70","0.0308","NA","NA","NA","NA"
"2018-01-07 12:00","43107.5","43107","0.5","-0.648","-9.713","66.6","0.0874","-1.441","-10.441","67.9","0.0301","NA","NA","NA","NA"
"2018-01-07 13:00","43107.54167","43107","0.541666667","-0.591","-9.782","66.3","0.0874","-1.413","-10.266","67.6","0.0301","NA","NA","NA","NA"
"2018-01-07 14:00","43107.58333","43107","0.583333333","-0.563","-9.202","65.5","0.0882","-1.384","-9.782","66.9","0.0301","NA","NA","NA","NA"
"2018-01-07 15:00","43107.625","43107","0.625","-0.535","-8.965","66.2","0.0882","-1.384","-9.405","67.3","0.0301","NA","NA","NA","NA"
"2018-01-07 16:00","43107.66667","43107","0.666666667","-0.507","-8.364","64.7","0.0889","-1.356","-8.697","66.9","0.0308","NA","NA","NA","NA"
"2018-01-07 17:00","43107.70833","43107","0.708333333","-0.507","-7.738","62.7","0.0889","-1.327","-7.968","65.1","0.0308","NA","NA","NA","NA"
"2018-01-07 18:00","43107.75","43107","0.75","-0.479","-7.187","69.3","0.0896","-1.299","-7.413","69.8","0.0308","NA","NA","NA","NA"
"2018-01-07 19:00","43107.79167","43107","0.791666667","-0.451","-6.642","77.5","0.0896","-1.27","-6.834","76","0.0308","NA","NA","NA","NA"
"2018-01-07 20:00","43107.83333","43107","0.833333333","-0.451","-5.295","73.2","0.0896","-1.27","-5.636","73.2","0.0308","NA","NA","NA","NA"
"2018-01-07 21:00","43107.875","43107","0.875","-0.423","-3.926","66.8","0.0904","-1.242","-4.318","69.3","0.0308","NA","NA","NA","NA"
"2018-01-07 22:00","43107.91667","43107","0.916666667","-0.395","-3.627","70.5","0.0911","-1.213","-3.986","71.5","0.0315","NA","NA","NA","NA"
"2018-01-07 23:00","43107.95833","43107","0.958333333","-0.395","-3.124","75.6","0.0911","-1.185","-3.33","75.7","0.0315","NA","NA","NA","NA"
"2018-01-08 0:00","43108","43108","0","-0.367","-1.556","72.5","0.0911","-1.157","-1.871","73.9","0.0315","NA","NA","NA","NA"
"2018-01-08 1:00","43108.04167","43108","0.041666667","-0.367","-2.16","79.7","0.0918","-1.128","-2.421","78.6","0.0315","NA","NA","NA","NA"
"2018-01-08 2:00","43108.08333","43108","0.083333333","-0.339","-2.247","89.6","0.0925","-1.071","-2.334","85.6","0.0322","NA","NA","NA","NA"
"2018-01-08 3:00","43108.125","43108","0.125","-0.339","-2.392","94.8","0.0933","-1.043","-2.508","88.9","0.0322","NA","NA","NA","NA"
"2018-01-08 4:00","43108.16667","43108","0.166666667","-0.311","-2.276","96.1","0.094","-1.015","-2.363","90","0.033","NA","NA","NA","NA"
"2018-01-08 5:00","43108.20833","43108","0.208333333","-0.311","-2.247","96.1","0.0947","-0.958","-2.363","89.8","0.033","NA","NA","NA","NA"
"2018-01-08 6:00","43108.25","43108","0.25","-0.283","-2.363","95.8","0.0954","-0.93","-2.45","90","0.0337","NA","NA","NA","NA"
"2018-01-08 7:00","43108.29167","43108","0.291666667","-0.283","-2.16","96.3","0.0954","-0.902","-2.305","90.9","0.0337","NA","NA","NA","NA"
"2018-01-08 8:00","43108.33333","43108","0.333333333","-0.255","-1.498","96.9","0.0954","-0.873","-1.67","92.1","0.0344","NA","NA","NA","NA"
"2018-01-08 9:00","43108.375","43108","0.375","-0.255","-0.704","97.2","0.0962","-0.817","-1.071","93.1","0.0344","NA","NA","NA","NA"
"2018-01-08 10:00","43108.41667","43108","0.416666667","-0.255","0.329","97.1","0.0882","-0.817","-0.004","92.6","0.0352","NA","NA","NA","NA"
"2018-01-08 11:00","43108.45833","43108","0.458333333","-0.227","1.507","94.6","0.0947","-0.789","0.934","90.2","0.0352","NA","NA","NA","NA"
"2018-01-08 12:00","43108.5","43108","0.5","-0.227","1.588","91.9","0.0933","-0.76","1.044","89.5","0.0359","NA","NA","NA","NA"
