"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"8/1/2014 0:00","41852","41852","0","18.889","16.415","79.5","0.1485","16.892","18.224","77.9","0.1601","18.2","17.915","74.6","0.3141"
"8/1/2014 1:00","41852.04167","41852","0.041666667","18.604","17.011","81.1","0.1485","16.844","18.461","81.1","0.1601","17.843","18.247","78.5","0.3141"
"8/1/2014 2:00","41852.08333","41852","0.083333333","18.461","17.034","82.4","0.1485","16.82","18.247","81","0.1594","17.748","18.176","79.4","0.3141"
"8/1/2014 3:00","41852.125","41852","0.125","18.366","17.225","83","0.1485","16.773","17.748","84.4","0.1594","17.677","18.152","80.4","0.3141"
"8/1/2014 4:00","41852.16667","41852","0.166666667","18.319","15.485","84.1","0.1485","16.749","16.844","86","0.1594","17.534","16.487","82.6","0.3141"
"8/1/2014 5:00","41852.20833","41852","0.208333333","18.152","15.963","88.5","0.1485","16.701","16.82","88.4","0.1594","17.201","17.177","88","0.3141"
"8/1/2014 6:00","41852.25","41852","0.25","18.01","15.008","88.9","0.1485","16.63","16.296","89.1","0.1594","17.106","15.748","88.3","0.3133"
"8/1/2014 7:00","41852.29167","41852","0.291666667","17.843","14.936","90.4","0.1485","16.582","15.939","90.4","0.1594","16.796","16.296","92.1","0.3141"
"8/1/2014 8:00","41852.33333","41852","0.333333333","17.701","19.984","89.7","0.1492","16.511","16.844","91.3","0.1586","16.844","20.984","88.5","0.3141"
"8/1/2014 9:00","41852.375","41852","0.375","17.796","23.761","79.4","0.1492","16.511","19.151","90.2","0.1586","17.439","23.689","76.6","0.3141"
"8/1/2014 10:00","41852.41667","41852","0.416666667","18.152","25.21","73.1","0.1477","16.582","20.936","85.3","0.1579","18.604","24.702","71.1","0.3148"
"8/1/2014 11:00","41852.45833","41852","0.458333333","18.557","26.182","68.9","0.147","16.773","22.944","80.3","0.1572","19.722","26.842","66.6","0.3141"
"8/1/2014 12:00","41852.5","41852","0.5","18.889","28.345","61.5","0.1463","16.963","24.339","72.6","0.1557","21.7","27.038","60.5","0.3141"
"8/1/2014 13:00","41852.54167","41852","0.541666667","19.341","29.34","57.4","0.1456","17.153","25.283","67.2","0.1535","22.537","26.818","59","0.3141"
"8/1/2014 14:00","41852.58333","41852","0.583333333","19.865","29.991","56.8","0.1448","17.344","26.036","65.1","0.1514","22.824","28.171","57.8","0.3141"
"8/1/2014 15:00","41852.625","41852","0.625","20.436","29.29","59.8","0.1434","17.534","26.182","67.7","0.1492","23.256","28.32","60.1","0.3141"
"8/1/2014 16:00","41852.66667","41852","0.666666667","20.913","28.642","59.4","0.1419","17.724","25.987","66.5","0.1463","23.472","28.196","59.9","0.3141"
"8/1/2014 17:00","41852.70833","41852","0.708333333","21.246","29.04","60.8","0.1405","17.867","26.061","66.6","0.1448","23.376","26.818","61.3","0.3133"
"8/1/2014 18:00","41852.75","41852","0.75","21.413","22.705","62.4","0.1397","17.986","22.321","68.4","0.1426","22.968","22.872","63.3","0.3133"
"8/1/2014 19:00","41852.79167","41852","0.791666667","21.366","21.175","73.6","0.139","18.01","21.533","74.9","0.1419","21.963","22.202","67.9","0.3133"
"8/1/2014 20:00","41852.83333","41852","0.833333333","21.103","20.198","76.9","0.139","17.962","20.531","78.2","0.1419","21.318","20.531","72.2","0.3133"
"8/1/2014 21:00","41852.875","41852","0.875","20.77","17.653","81.1","0.1383","17.915","18.818","82.2","0.1419","20.579","18.58","80","0.3133"
"8/1/2014 22:00","41852.91667","41852","0.916666667","20.293","17.034","86","0.1376","17.819","18.2","86.8","0.1419","19.77","17.724","87","0.3126"
"8/1/2014 23:00","41852.95833","41852","0.958333333","19.817","16.32","88.9","0.1376","17.701","17.51","89.6","0.1419","19.175","17.058","91","0.3126"
"8/2/2014 0:00","41853","41853","0","19.436","15.986","90.7","0.1376","17.605","16.987","91.2","0.1419","18.675","16.487","92.9","0.3126"
"8/2/2014 1:00","41853.04167","41853","0.041666667","19.08","15.819","91.7","0.1368","17.486","16.749","92.5","0.1419","18.247","16.296","94.6","0.3126"
"8/2/2014 2:00","41853.08333","41853","0.083333333","18.818","15.939","92","0.1368","17.391","16.773","93.1","0.1419","17.915","16.034","95.7","0.3126"
