"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"4/1/2014 0:00","41730","41730","0","-0.088","-0.004","74.2","0.1216","-0.199","0.079","76.9","0.0969","NULL","NULL","NULL","NULL"
"4/1/2014 1:00","41730.04167","41730","0.041666667","-0.088","0.577","76.6","0.1209","-0.171","0.577","78.9","0.0969","NULL","NULL","NULL","NULL"
"4/1/2014 2:00","41730.08333","41730","0.083333333","-0.088","0.218","76.9","0.1209","-0.171","0.163","78.1","0.0969","NULL","NULL","NULL","NULL"
"4/1/2014 3:00","41730.125","41730","0.125","-0.088","0.329","80.5","0.1209","-0.171","0.19","81.9","0.0976","NULL","NULL","NULL","NULL"
"4/1/2014 4:00","41730.16667","41730","0.166666667","-0.088","0.218","82","0.1201","-0.171","0.163","84.5","0.0976","NULL","NULL","NULL","NULL"
"4/1/2014 5:00","41730.20833","41730","0.208333333","-0.088","1.453","82.7","0.1201","-0.171","0.273","85.9","0.0976","NULL","NULL","NULL","NULL"
"4/1/2014 6:00","41730.25","41730","0.25","-0.088","1.67","81.3","0.1201","-0.171","1.153","85.4","0.0976","NULL","NULL","NULL","NULL"
"4/1/2014 7:00","41730.29167","41730","0.291666667","-0.088","2.423","77.9","0.1216","-0.171","1.724","81.6","0.0976","NULL","NULL","NULL","NULL"
"4/1/2014 8:00","41730.33333","41730","0.333333333","-0.088","4.115","73.7","0.1223","-0.171","3.564","78.1","0.0983","NULL","NULL","NULL","NULL"
"4/1/2014 9:00","41730.375","41730","0.375","-0.088","4.35","69.4","0.1245","-0.171","4.376","72.5","0.0983","NULL","NULL","NULL","NULL"
"4/1/2014 10:00","41730.41667","41730","0.416666667","-0.088","4.376","69.3","0.1252","-0.171","4.168","72.2","0.0983","NULL","NULL","NULL","NULL"
"4/1/2014 11:00","41730.45833","41730","0.458333333","-0.088","4.22","68.7","0.1259","-0.171","4.037","71.6","0.0983","NULL","NULL","NULL","NULL"
"4/1/2014 12:00","41730.5","41730","0.5","-0.088","5.385","69.7","0.1267","-0.143","4.766","72.7","0.0983","NULL","NULL","NULL","NULL"
"4/1/2014 13:00","41730.54167","41730","0.541666667","-0.088","4.636","67.6","0.1281","-0.143","4.324","70.7","0.0991","NULL","NULL","NULL","NULL"
"4/1/2014 14:00","41730.58333","41730","0.583333333","-0.088","4.844","70.4","0.1281","-0.143","3.932","73.5","0.0991","NULL","NULL","NULL","NULL"
"4/1/2014 15:00","41730.625","41730","0.625","-0.088","5.231","69.3","0.1288","-0.143","4.402","73.2","0.0998","NULL","NULL","NULL","NULL"
"4/1/2014 16:00","41730.66667","41730","0.666666667","-0.088","6.255","68.3","0.1281","-0.143","5.076","73","0.0998","NULL","NULL","NULL","NULL"
"4/1/2014 17:00","41730.70833","41730","0.708333333","-0.088","5.821","68.6","0.1267","-0.143","5.076","72.9","0.0998","NULL","NULL","NULL","NULL"
"4/1/2014 18:00","41730.75","41730","0.75","-0.088","4.037","71.6","0.1252","-0.143","3.906","75.1","0.0998","NULL","NULL","NULL","NULL"
"4/1/2014 19:00","41730.79167","41730","0.791666667","-0.088","2.664","76.4","0.1238","-0.143","2.823","79","0.0998","NULL","NULL","NULL","NULL"
"4/1/2014 20:00","41730.83333","41730","0.833333333","-0.088","5.128","78.8","0.123","-0.143","5.231","80.8","0.0998","NULL","NULL","NULL","NULL"
"4/1/2014 21:00","41730.875","41730","0.875","-0.088","4.376","72.6","0.123","-0.143","4.428","75","0.1005","NULL","NULL","NULL","NULL"
"4/1/2014 22:00","41730.91667","41730","0.916666667","-0.088","3.354","71.4","0.123","-0.116","3.354","74.3","0.1005","NULL","NULL","NULL","NULL"
