"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2/1/2014 0:00","41671","41671","0","-0.648","-4.197","82.7","0.0962","-0.479","-4.016","83.8","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 1:00","41671.04167","41671","0.041666667","-0.648","-1.929","83.5","0.0954","-0.479","-1.986","85.7","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 2:00","41671.08333","41671","0.083333333","-0.648","-2.45","84.9","0.0954","-0.479","-2.305","86.8","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 3:00","41671.125","41671","0.125","-0.648","-2.276","85.4","0.0954","-0.507","-2.334","87.1","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 4:00","41671.16667","41671","0.166666667","-0.648","-2.45","85.3","0.0954","-0.479","-2.537","87.2","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 5:00","41671.20833","41671","0.208333333","-0.648","-3.094","86","0.0954","-0.479","-2.888","87.8","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 6:00","41671.25","41671","0.25","-0.648","-3.836","87.3","0.0947","-0.479","-3.627","88.4","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 7:00","41671.29167","41671","0.291666667","-0.648","-3.717","88.4","0.0947","-0.479","-3.598","89.3","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 8:00","41671.33333","41671","0.333333333","-0.648","-2.83","88.8","0.094","-0.479","-3.242","90","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 9:00","41671.375","41671","0.375","-0.648","-1.814","88.9","0.0933","-0.479","-2.596","90.5","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 10:00","41671.41667","41671","0.416666667","-0.648","-0.648","88.9","0.0925","-0.479","-1.641","91.2","0.0802","NULL","NULL","NULL","NULL"
"2/1/2014 11:00","41671.45833","41671","0.458333333","-0.648","-0.06","88.9","0.0831","-0.479","-0.563","91.8","0.0809","NULL","NULL","NULL","NULL"
"2/1/2014 12:00","41671.5","41671","0.5","-0.62","-0.088","89.2","0.0882","-0.479","-0.507","92.1","0.0809","NULL","NULL","NULL","NULL"
