"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"6/1/2014 0:00","41791","41791","0","14.673","10.516","65.1","0.054","12.944","12.219","64.4","0.1652","18.224","11.346","68.8","0.4107"
"6/1/2014 1:00","41791.04167","41791","0.041666667","14.218","10.173","67.5","0.0548","12.823","11.516","66","0.1652","17.605","10.394","74.5","0.4114"
"6/1/2014 2:00","41791.08333","41791","0.083333333","13.834","9.435","71.4","0.0548","12.703","10.883","71.7","0.1652","17.034","9.977","78.2","0.4107"
"6/1/2014 3:00","41791.125","41791","0.125","13.497","8.916","75.4","0.0548","12.558","9.977","75.3","0.1652","16.463","9.089","81.2","0.4107"
"6/1/2014 4:00","41791.16667","41791","0.166666667","13.185","7.92","80","0.0548","12.437","9.361","79.7","0.1652","15.963","8.519","85.2","0.4107"
"6/1/2014 5:00","41791.20833","41791","0.208333333","12.896","7.393","82.5","0.0548","12.292","8.841","82.5","0.1652","15.461","8.419","88.1","0.4107"
"6/1/2014 6:00","41791.25","41791","0.25","12.63","7.519","84.7","0.0548","12.171","8.568","84.4","0.1644","15.008","8.593","89.1","0.4107"
"6/1/2014 7:00","41791.29167","41791","0.291666667","12.437","8.891","84.9","0.0548","12.05","9.435","85.5","0.1652","14.577","13.209","84.7","0.4114"
"6/1/2014 8:00","41791.33333","41791","0.333333333","12.413","14.577","76.4","0.0548","11.977","11.734","83.8","0.1644","14.266","15.414","71.7","0.4099"
"6/1/2014 9:00","41791.375","41791","0.375","12.654","16.606","69.1","0.0533","11.977","14.505","77.2","0.1644","14.194","17.486","67.8","0.4085"
"6/1/2014 10:00","41791.41667","41791","0.416666667","13.137","18.033","64.1","0.0519","12.025","16.511","69.8","0.1637","14.337","19.698","62.2","0.3983"
"6/1/2014 11:00","41791.45833","41791","0.458333333","13.69","18.461","62.1","0.0519","12.171","17.177","66","0.1637","14.745","19.246","59.1","0.3976"
"6/1/2014 12:00","41791.5","41791","0.5","14.17","19.984","60.9","0.0511","12.316","18.176","64.3","0.1637","15.414","20.246","58.6","0.3969"
"6/1/2014 13:00","41791.54167","41791","0.541666667","14.697","20.269","57.8","0.0504","12.437","18.794","60.5","0.163","16.392","20.793","55.7","0.3961"
"6/1/2014 14:00","41791.58333","41791","0.583333333","15.175","20.388","57.9","0.0497","12.534","18.533","60.2","0.1623","17.391","19.199","56.4","0.3961"
"6/1/2014 15:00","41791.625","41791","0.625","15.557","20.103","56.1","0.049","12.654","17.962","59","0.1615","18.2","21.056","54.2","0.3954"
"6/1/2014 16:00","41791.66667","41791","0.666666667","15.819","20.079","56.7","0.0482","12.751","17.843","60.3","0.1608","18.913","20.627","52.6","0.3947"
"6/1/2014 17:00","41791.70833","41791","0.708333333","15.939","17.605","59.5","0.0482","12.799","16.534","62.7","0.1601","19.627","17.819","58.8","0.3802"
"6/1/2014 18:00","41791.75","41791","0.75","15.891","16.225","63.8","0.049","12.799","15.963","66.3","0.1594","20.103","16.868","63.6","0.3802"
"6/1/2014 19:00","41791.79167","41791","0.791666667","15.748","16.463","63.9","0.049","12.775","15.7","65.4","0.1594","20.15","16.487","64.5","0.3794"
"6/1/2014 20:00","41791.83333","41791","0.833333333","15.557","15.031","65.2","0.049","12.727","15.008","67.3","0.1586","19.936","15.724","65.6","0.3794"
"6/1/2014 21:00","41791.875","41791","0.875","15.342","12.92","69.4","0.049","12.678","13.762","71.2","0.1594","19.555","14.361","65.7","0.3794"
"6/1/2014 22:00","41791.91667","41791","0.916666667","15.031","12.098","72.5","0.0497","12.63","13.088","73.6","0.1586","19.032","13.305","69.1","0.3794"
"6/1/2014 23:00","41791.95833","41791","0.958333333","14.673","11.904","73.2","0.0497","12.558","12.799","74.8","0.1586","18.509","12.122","75.7","0.3794"
"6/2/2014 0:00","41792","41792","0","14.337","11.783","76.1","0.0497","12.461","12.534","77.9","0.1586","17.962","11.88","80.5","0.3794"
"6/2/2014 1:00","41792.04167","41792","0.041666667","14.05","11.419","78.2","0.0504","12.389","12.025","80.7","0.1586","17.51","11.759","83.7","0.3794"
"6/2/2014 2:00","41792.08333","41792","0.083333333","13.834","11.102","80.5","0.0504","12.316","11.856","82.6","0.1586","17.106","11.637","85.8","0.3794"
"6/2/2014 3:00","41792.125","41792","0.125","13.642","10.712","82.9","0.0504","12.268","11.662","83.8","0.1586","16.796","11.686","86.5","0.3794"
"6/2/2014 4:00","41792.16667","41792","0.166666667","13.497","10.149","83.1","0.0504","12.195","11.151","84.4","0.1586","16.534","11.37","85.8","0.3794"
"6/2/2014 5:00","41792.20833","41792","0.208333333","13.329","9.731","84.2","0.0511","12.122","10.687","85.2","0.1586","16.296","10.638","86.9","0.3794"
"6/2/2014 6:00","41792.25","41792","0.25","13.185","9.435","84.9","0.0511","12.05","10.541","86","0.1594","16.058","10.59","89.6","0.3794"
"6/2/2014 7:00","41792.29167","41792","0.291666667","13.064","11.516","86.2","0.0511","11.977","11.346","87.3","0.1586","15.819","15.199","87.5","0.3787"
"6/2/2014 8:00","41792.33333","41792","0.333333333","13.064","17.13","78.1","0.0504","11.953","13.906","87.3","0.1586","15.652","18.533","74.8","0.3787"
"6/2/2014 9:00","41792.375","41792","0.375","13.329","20.269","70.8","0.049","11.977","17.677","82.2","0.1586","15.581","21.127","68.8","0.3758"
"6/2/2014 10:00","41792.41667","41792","0.416666667","13.858","22.633","68.1","0.0482","12.122","20.674","77.6","0.1586","15.629","22.992","66.3","0.3722"
"6/2/2014 11:00","41792.45833","41792","0.458333333","14.481","23.954","66.6","0.0475","12.364","22.417","73.4","0.1579","15.939","23.954","64.9","0.3714"
"6/2/2014 12:00","41792.5","41792","0.5","15.055","21.079","67.2","0.0475","12.63","20.317","72.3","0.1572","16.558","21.724","66.6","0.3707"
"6/2/2014 13:00","41792.54167","41792","0.541666667","15.438","21.413","70.9","0.0475","12.823","20.46","76.4","0.1564","17.344","21.581","69.6","0.37"
"6/2/2014 14:00","41792.58333","41792","0.583333333","15.772","26.426","67.1","0.046","12.968","23.809","74.6","0.1557","18.01","25.914","67.4","0.3693"
"6/2/2014 15:00","41792.625","41792","0.625","16.32","29.69","63.7","0.0446","13.233","27.554","70.2","0.1543","18.628","28.891","63.1","0.3678"
"6/2/2014 16:00","41792.66667","41792","0.666666667","16.963","29.991","63.7","0.0446","13.546","27.899","68.8","0.1535","19.341","29.59","61","0.3678"
"6/2/2014 17:00","41792.70833","41792","0.708333333","17.463","29.54","61.2","0.0446","13.834","28.122","65.8","0.1521","20.079","29.265","56.2","0.3664"
"6/2/2014 18:00","41792.75","41792","0.75","17.796","27.604","63.3","0.0446","14.122","27.21","68","0.1506","20.722","28.147","60.2","0.3664"
"6/2/2014 19:00","41792.79167","41792","0.791666667","17.962","27.456","67.4","0.0439","14.337","26.72","71.9","0.1506","21.127","27.751","64.8","0.3664"
"6/2/2014 20:00","41792.83333","41792","0.833333333","17.962","25.234","71","0.0439","14.505","25.404","75","0.1499","21.318","25.866","67.9","0.3664"
"6/2/2014 21:00","41792.875","41792","0.875","17.819","24.436","74.4","0.0439","14.649","24.774","78.1","0.1499","21.39","25.234","71.8","0.3664"
"6/2/2014 22:00","41792.91667","41792","0.916666667","17.605","23.954","77.5","0.0439","14.745","24.291","81.1","0.1499","21.366","24.581","76","0.3664"
"6/2/2014 23:00","41792.95833","41792","0.958333333","17.415","23.328","77.3","0.0439","14.816","23.713","80.7","0.1499","21.246","23.954","75.6","0.3664"
"6/3/2014 0:00","41793","41793","0","17.249","21.246","84.8","0.0402","14.864","21.509","88.3","0.1499","21.079","21.461","87.2","0.3664"
"6/3/2014 1:00","41793.04167","41793","0.041666667","17.106","20.507","89.1","0.0337","14.864","20.531","93.3","0.1514","20.889","20.722","92.6","0.3693"
"6/3/2014 2:00","41793.08333","41793","0.083333333","17.011","19.365","91","0.0264","14.888","19.389","96.1","0.1528","20.674","19.651","95.1","0.3852"
"6/3/2014 3:00","41793.125","41793","0.125","16.939","19.27","92.1","0.0272","14.96","19.222","97.3","0.1543","20.484","19.532","96.3","0.3845"
"6/3/2014 4:00","41793.16667","41793","0.166666667","16.868","19.222","92.6","0.0286","14.984","19.175","97.8","0.1572","20.269","19.484","97.1","0.3845"
"6/3/2014 5:00","41793.20833","41793","0.208333333","16.796","19.032","93","0.0293","14.984","18.985","98.2","0.1594","20.055","19.389","97.6","0.3823"
"6/3/2014 6:00","41793.25","41793","0.25","16.725","19.27","93.3","0.0293","14.96","18.937","98.5","0.1637","19.888","19.555","98","0.3845"
"6/3/2014 7:00","41793.29167","41793","0.291666667","16.677","19.341","93.5","0.0315","14.96","18.961","98.7","0.171","19.722","19.436","98.3","0.386"
"6/3/2014 8:00","41793.33333","41793","0.333333333","16.677","20.698","93.7","0.033","14.984","19.77","99.1","0.1739","19.579","20.865","98.6","0.3838"
"6/3/2014 9:00","41793.375","41793","0.375","16.749","21.342","93.5","0.0366","15.008","20.293","99.4","0.1753","19.484","21.103","98.6","0.3831"
"6/3/2014 10:00","41793.41667","41793","0.416666667","16.939","24.677","89.4","0.0388","15.031","21.27","99.4","0.1768","19.46","24.412","96.7","0.3831"
"6/3/2014 11:00","41793.45833","41793","0.458333333","17.272","25.016","82.2","0.0388","15.151","22.657","94.3","0.1768","19.603","24.823","84.9","0.3816"
"6/3/2014 12:00","41793.5","41793","0.5","17.653","27.481","78.6","0.0388","15.318","24.46","88.3","0.1775","19.96","26.622","79.5","0.3802"
"6/3/2014 13:00","41793.54167","41793","0.541666667","18.129","28.617","73.1","0.0388","15.485","25.671","81.7","0.1775","20.484","27.924","71.2","0.3736"
"6/3/2014 14:00","41793.58333","41793","0.583333333","18.723","27.407","66.5","0.0388","15.676","25.744","73.7","0.1768","21.127","28.568","63","0.3714"
"6/3/2014 15:00","41793.625","41793","0.625","19.199","28.593","64.4","0.0395","15.843","26.671","70.2","0.1761","21.772","28.617","58.8","0.37"
"6/3/2014 16:00","41793.66667","41793","0.666666667","19.532","27.161","62.8","0.0388","15.986","25.283","67.8","0.1753","22.465","26.158","58","0.3693"
"6/3/2014 17:00","41793.70833","41793","0.708333333","19.674","27.505","58.6","0.0395","16.082","26.5","61.6","0.1746","23.088","27.063","55.5","0.3685"
"6/3/2014 18:00","41793.75","41793","0.75","19.651","26.231","51.7","0.0395","16.082","25.331","53.4","0.1739","23.4","25.817","49.1","0.3678"
"6/3/2014 19:00","41793.79167","41793","0.791666667","19.508","23.472","54.3","0.0395","16.034","22.776","56.4","0.1724","23.28","23.472","51.3","0.3671"
"6/3/2014 20:00","41793.83333","41793","0.833333333","19.199","19.746","59.3","0.0402","15.939","20.103","61.7","0.1724","22.872","20.65","55.9","0.3664"
"6/3/2014 21:00","41793.875","41793","0.875","18.747","17.962","62.7","0.0402","15.772","18.366","64.3","0.1724","22.202","18.604","59.4","0.3664"
