"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"10/1/2012 0:00","41183","41183","0","12.316","11.832","78.8","0.1485","12.678","12.823","76.9","0.102","12.534","NULL","NULL","0.2284"
"10/1/2012 1:00","41183.04167","41183","0.041666667","12.268","12.727","79","0.1477","12.678","12.847","76.8","0.102","12.485","NULL","NULL","0.2284"
"10/1/2012 2:00","41183.08333","41183","0.083333333","12.219","12.461","78.5","0.1485","12.654","12.968","76.5","0.1012","12.485","NULL","NULL","0.2284"
"10/1/2012 3:00","41183.125","41183","0.125","12.171","11.37","80.6","0.1477","12.63","12.485","78.7","0.1012","12.025","NULL","NULL","0.2284"
"10/1/2012 4:00","41183.16667","41183","0.166666667","12.074","11.102","82.5","0.1477","12.606","12.292","80.7","0.1012","11.637","NULL","NULL","0.2276"
"10/1/2012 5:00","41183.20833","41183","0.208333333","11.929","9.952","85.8","0.1477","12.582","11.516","82.8","0.1012","11.102","NULL","NULL","0.2276"
"10/1/2012 6:00","41183.25","41183","0.25","11.71","9.015","87.7","0.1477","12.558","11.297","83.9","0.1012","10.59","NULL","NULL","0.2276"
"10/1/2012 7:00","41183.29167","41183","0.291666667","11.467","9.064","89.8","0.1477","12.509","10.834","86","0.1012","10.149","NULL","NULL","0.2276"
"10/1/2012 8:00","41183.33333","41183","0.333333333","11.248","13.666","86.5","0.1485","12.461","12.944","83.2","0.1012","10.198","NULL","NULL","0.2284"
"10/1/2012 9:00","41183.375","41183","0.375","11.37","16.487","77","0.1499","12.485","15.175","73","0.1012","11.394","15.223","74.6","0.2276"
"10/1/2012 10:00","41183.41667","41183","0.416666667","11.516","19.103","65.2","0.1506","12.558","16.701","71.5","0.1005","12.025","18.438","68.1","0.2269"
"10/1/2012 11:00","41183.45833","41183","0.458333333","11.929","20.15","60.4","0.1499","12.703","17.249","67.1","0.0991","13.594","17.819","59.6","0.2276"
"10/1/2012 12:00","41183.5","41183","0.5","12.461","17.962","61","0.1485","12.896","17.106","66.6","0.0983","15.557","18.366","58.1","0.2269"
"10/1/2012 13:00","41183.54167","41183","0.541666667","12.847","16.773","70.8","0.1485","13.016","16.415","69.5","0.0976","15.963","17.534","64.9","0.2269"
"10/1/2012 14:00","41183.58333","41183","0.583333333","12.992","18.01","69.6","0.1485","13.112","17.344","66.2","0.0969","16.129","18.533","63.6","0.2269"
"10/1/2012 15:00","41183.625","41183","0.625","13.137","17.32","68.3","0.1485","13.209","17.106","67.2","0.0969","16.677","17.938","63.3","0.2262"
"10/1/2012 16:00","41183.66667","41183","0.666666667","13.233","17.034","72.9","0.1477","13.281","16.511","71.7","0.0962","16.677","17.867","64.7","0.2262"
"10/1/2012 17:00","41183.70833","41183","0.708333333","13.329","16.415","76.2","0.1477","13.353","16.368","74.4","0.0954","16.487","17.296","68.4","0.2262"
"10/1/2012 18:00","41183.75","41183","0.75","13.353","13.858","78.1","0.1477","13.401","15.127","76.2","0.0954","15.843","14.457","74","0.2262"
"10/1/2012 19:00","41183.79167","41183","0.791666667","13.209","13.257","81.3","0.1477","13.425","14.122","79.5","0.0954","14.529","13.04","84.2","0.2262"
"10/1/2012 20:00","41183.83333","41183","0.833333333","12.944","11.589","83","0.1463","13.425","13.064","82","0.0954","13.594","11.88","84.8","0.2262"
"10/1/2012 21:00","41183.875","41183","0.875","12.63","10.394","86","0.147","13.377","12.05","84.9","0.0954","12.654","10.81","90.4","0.2262"
"10/1/2012 22:00","41183.91667","41183","0.916666667","12.292","10.1","88.7","0.1463","13.281","11.151","87.6","0.0954","11.904","9.903","94","0.2254"
"10/1/2012 23:00","41183.95833","41183","0.958333333","11.977","9.854","89.8","0.1463","13.185","10.761","89.6","0.0954","11.297","9.583","95.8","0.2262"
"10/2/2012 0:00","41184","41184","0","11.734","10.516","89.8","0.1463","13.064","11.102","89.3","0.0947","10.98","10.687","96.4","0.2262"
"10/2/2012 1:00","41184.04167","41184","0.041666667","11.637","10.565","89.1","0.147","12.992","11.224","89.1","0.0947","11.273","10.663","95","0.2262"
"10/2/2012 2:00","41184.08333","41184","0.083333333","11.637","10.565","89.3","0.147","12.92","11.175","89.4","0.0947","11.394","10.883","95.1","0.2262"
"10/2/2012 3:00","41184.125","41184","0.125","11.637","10.883","89.8","0.147","12.871","11.273","89.9","0.0947","11.492","10.98","95.6","0.2262"
"10/2/2012 4:00","41184.16667","41184","0.166666667","11.686","11.151","89.9","0.147","12.823","11.467","90.5","0.0947","11.662","11.297","95.8","0.2262"
"10/2/2012 5:00","41184.20833","41184","0.208333333","11.71","11.37","90","0.1477","12.775","11.686","90.5","0.0947","11.856","11.686","95.2","0.2262"
"10/2/2012 6:00","41184.25","41184","0.25","11.759","11.565","89.9","0.1477","12.751","11.88","90.5","0.0947","12.05","12.05","94.9","0.2262"
"10/2/2012 7:00","41184.29167","41184","0.291666667","11.832","12.122","89.7","0.1477","12.751","12.316","90.4","0.0947","12.268","12.654","94","0.2269"
"10/2/2012 8:00","41184.33333","41184","0.333333333","11.88","13.906","89.2","0.1477","12.775","13.137","89.6","0.0947","12.799","14.721","92.3","0.2269"
"10/2/2012 9:00","41184.375","41184","0.375","12.025","16.034","84.9","0.1485","12.799","15.223","86.7","0.0954","14.026","16.058","85.8","0.2269"
"10/2/2012 10:00","41184.41667","41184","0.416666667","12.268","16.725","81.2","0.1485","12.896","15.629","84.1","0.0947","15.342","16.439","82.9","0.2276"
"10/2/2012 11:00","41184.45833","41184","0.458333333","12.582","18.319","79.7","0.1485","13.016","16.511","85","0.0947","16.677","18.224","81.3","0.2276"
"10/2/2012 12:00","41184.5","41184","0.5","12.944","18.961","74.2","0.1477","13.161","17.011","79.3","0.0947","18.01","18.842","73.6","0.2276"
"10/2/2012 13:00","41184.54167","41184","0.541666667","13.281","19.246","68.8","0.147","13.305","17.843","74.5","0.0933","18.771","19.888","67.4","0.2276"
"10/2/2012 14:00","41184.58333","41184","0.583333333","13.57","20.484","66.8","0.1463","13.425","17.938","72.1","0.0925","19.199","18.889","64.8","0.2269"
"10/2/2012 15:00","41184.625","41184","0.625","13.81","19.341","67.7","0.1448","13.546","17.677","74.3","0.0918","17.677","18.224","71","0.2262"
"10/2/2012 16:00","41184.66667","41184","0.666666667","13.978","17.034","70.2","0.1448","13.642","16.939","73.9","0.0918","16.487","16.844","73.2","0.2262"
"10/2/2012 17:00","41184.70833","41184","0.708333333","13.906","15.605","76","0.1441","13.714","15.796","78","0.0911","15.748","15.605","78.8","0.2254"
"10/2/2012 18:00","41184.75","41184","0.75","13.786","14.721","83","0.1441","13.714","15.103","84.9","0.0911","15.27","15.151","86.9","0.2254"
"10/2/2012 19:00","41184.79167","41184","0.791666667","13.618","14.218","88.1","0.1434","13.738","14.721","89.2","0.0911","14.697","14.768","92","0.2254"
"10/2/2012 20:00","41184.83333","41184","0.833333333","13.425","14.05","88.4","0.1434","13.714","14.96","89.3","0.0911","14.409","14.888","91.8","0.2254"
"10/2/2012 21:00","41184.875","41184","0.875","13.281","13.714","90.4","0.1434","13.714","14.361","90.1","0.0904","14.026","14.601","93","0.2262"
"10/2/2012 22:00","41184.91667","41184","0.916666667","13.112","13.57","91.6","0.1434","13.714","14.457","91.7","0.0911","13.786","14.625","95.3","0.2254"
"10/2/2012 23:00","41184.95833","41184","0.958333333","12.968","14.768","92.1","0.1441","13.714","15.199","92.6","0.0911","14.002","15.414","95.5","0.2254"
"10/3/2012 0:00","41185","41185","0","12.992","15.605","91.5","0.1441","13.714","15.724","92.9","0.0904","14.505","15.939","95.4","0.2262"
"10/3/2012 1:00","41185.04167","41185","0.041666667","13.088","15.796","91","0.1441","13.762","15.843","92.9","0.0904","14.84","16.106","95.2","0.2262"
"10/3/2012 2:00","41185.08333","41185","0.083333333","13.185","15.652","91.1","0.1434","13.834","15.867","93.1","0.0911","15.008","16.082","95.6","0.2262"
"10/3/2012 3:00","41185.125","41185","0.125","13.257","15.7","92.3","0.1441","13.882","15.772","94.6","0.0904","15.151","16.129","97.2","0.2262"
"10/3/2012 4:00","41185.16667","41185","0.166666667","13.305","15.843","92.6","0.1448","13.93","15.7","95","0.0911","15.294","16.249","97.1","0.2262"
"10/3/2012 5:00","41185.20833","41185","0.208333333","13.377","15.867","92.6","0.1448","13.978","15.7","95","0.0911","15.366","16.296","96.4","0.2269"
"10/3/2012 6:00","41185.25","41185","0.25","13.401","15.819","92.7","0.1448","14.026","15.986","94.9","0.0904","15.414","16.439","96.2","0.2269"
"10/3/2012 7:00","41185.29167","41185","0.291666667","13.425","16.01","92.7","0.1456","14.05","15.939","94.5","0.0911","15.485","16.344","95.6","0.2269"
"10/3/2012 8:00","41185.33333","41185","0.333333333","13.473","16.106","92.3","0.1456","14.098","15.986","94.6","0.0904","15.581","16.177","96.5","0.2269"
"10/3/2012 9:00","41185.375","41185","0.375","13.546","16.153","91.9","0.1448","14.146","15.939","94.4","0.0911","15.843","16.272","96.4","0.2269"
"10/3/2012 10:00","41185.41667","41185","0.416666667","13.642","16.368","91.9","0.1456","14.17","15.939","94.4","0.0911","16.01","16.344","96.7","0.2276"
"10/3/2012 11:00","41185.45833","41185","0.458333333","13.738","16.511","92.5","0.1463","14.218","16.153","95.2","0.0911","16.32","16.582","97.8","0.2276"
"10/3/2012 12:00","41185.5","41185","0.5","13.834","16.63","93.1","0.147","14.242","16.344","96","0.0911","16.725","16.749","98.4","0.2276"
"10/3/2012 13:00","41185.54167","41185","0.541666667","13.954","16.773","93.3","0.147","14.314","16.32","96.3","0.0911","17.177","17.011","98.5","0.2276"
"10/3/2012 14:00","41185.58333","41185","0.583333333","14.074","16.892","93.4","0.1477","14.361","16.511","96.4","0.0911","17.486","17.463","98.4","0.2284"
"10/3/2012 15:00","41185.625","41185","0.625","14.194","17.796","93.2","0.1485","14.409","16.844","96.5","0.0911","17.938","18.58","97","0.2284"
"10/3/2012 16:00","41185.66667","41185","0.666666667","14.337","18.866","90.9","0.1485","14.481","17.629","96.2","0.0911","18.461","18.961","93.7","0.2284"
"10/3/2012 17:00","41185.70833","41185","0.708333333","14.481","16.773","90.6","0.1485","14.553","16.63","95.4","0.0904","18.176","17.249","94.3","0.2284"
"10/3/2012 18:00","41185.75","41185","0.75","14.505","16.392","93.1","0.1485","14.601","16.296","96.1","0.0896","17.486","16.606","97.5","0.2284"
"10/3/2012 19:00","41185.79167","41185","0.791666667","14.457","16.153","93.7","0.1492","14.625","16.106","96.4","0.0896","16.939","16.368","98.8","0.2284"
"10/3/2012 20:00","41185.83333","41185","0.833333333","14.409","16.225","94","0.1492","14.625","16.153","96.7","0.0904","16.63","16.249","99.5","0.2284"
