"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"8/1/2012 0:00","41122","41122","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20.246","19.508","94.8","0.2647"
"8/1/2012 1:00","41122.04167","41122","0.041666667","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","19.865","18.271","95","0.2639"
"8/1/2012 2:00","41122.08333","41122","0.083333333","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","19.389","17.653","95.2","0.2625"
"8/1/2012 3:00","41122.125","41122","0.125","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18.985","17.843","95.4","0.2618"
"8/1/2012 4:00","41122.16667","41122","0.166666667","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18.723","17.772","95.5","0.261"
"8/1/2012 5:00","41122.20833","41122","0.208333333","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18.509","17.796","95.7","0.2603"
"8/1/2012 6:00","41122.25","41122","0.25","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18.39","18.224","95.8","0.2596"
"8/1/2012 7:00","41122.29167","41122","0.291666667","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","18.652","20.698","96","0.2603"
"8/1/2012 8:00","41122.33333","41122","0.333333333","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","19.746","22.154","91.8","0.2596"
"8/1/2012 9:00","41122.375","41122","0.375","20.936","24.968","81.9","0.1397","19.032","22.896","89","0.1732","21.676","26.916","72.5","0.2596"
"8/1/2012 10:00","41122.41667","41122","0.416666667","21.246","26.989","70.1","0.1368","19.103","23.497","77.7","0.1717","22.609","28.444","68","0.2589"
"8/1/2012 11:00","41122.45833","41122","0.458333333","21.485","28.295","63","0.1354","19.222","24.243","73.5","0.1688","24.992","26.573","62.8","0.2574"
"8/1/2012 12:00","41122.5","41122","0.5","21.843","26.598","62.6","0.1325","19.318","24.677","72.5","0.1666","25.21","26.671","64.9","0.2552"
"8/1/2012 13:00","41122.54167","41122","0.541666667","22.321","26.158","62.5","0.1296","19.413","24.968","71.8","0.1637","25.113","26.573","66.1","0.2545"
