"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"6/1/2012 0:00","41061","41061","0","15.7","13.69","67.3","0.0257","13.666","14.84","65","0.0802","14.912","15.151","64.6","0.3504"
"6/1/2012 1:00","41061.04167","41061","0.041666667","15.533","14.314","67.3","0.0257","13.618","14.936","64.1","0.0802","14.745","15.127","65.4","0.3504"
"6/1/2012 2:00","41061.08333","41061","0.083333333","15.438","13.858","69.2","0.0243","13.57","14.625","66.9","0.0802","14.577","14.84","69.2","0.3504"
"6/1/2012 3:00","41061.125","41061","0.125","15.342","13.329","76.2","0.0206","13.546","13.882","74.1","0.0802","14.433","14.146","75.9","0.3504"
"6/1/2012 4:00","41061.16667","41061","0.166666667","15.247","12.871","82.2","0.0264","13.522","13.209","81.6","0.0795","14.337","13.57","81.7","0.3518"
"6/1/2012 5:00","41061.20833","41061","0.208333333","15.175","11.88","85.3","0.0308","13.497","12.001","85.6","0.0802","14.194","12.654","84.1","0.3518"
"6/1/2012 6:00","41061.25","41061","0.25","15.055","12.268","85.7","0.0315","13.425","12.292","86.3","0.0802","13.882","12.968","84.4","0.3526"
"6/1/2012 7:00","41061.29167","41061","0.291666667","14.912","11.904","87","0.0344","13.353","11.783","88","0.0802","13.738","12.413","86.8","0.3555"
"6/1/2012 8:00","41061.33333","41061","0.333333333","14.792","11.443","88.6","0.0591","13.281","11.224","90.4","0.0838","13.57","11.71","89.8","0.3613"
"6/1/2012 9:00","41061.375","41061","0.375","14.577","11.151","89.6","0.0918","13.161","11.053","91.4","0.086","13.281","11.394","90.8","0.3685"
"6/1/2012 10:00","41061.41667","41061","0.416666667","14.337","11.613","90.8","0.1884","12.678","11.516","92.5","0.2886","13.016","11.807","92.5","0.3983"
"6/1/2012 11:00","41061.45833","41061","0.458333333","14.05","11.856","91.6","0.2313","12.461","11.686","93.5","0.2705","12.92","12.098","93.7","0.4012"
"6/1/2012 12:00","41061.5","41061","0.5","14.098","12.461","92","0.2262","12.63","12.243","94","0.2552","13.257","12.678","94.3","0.3874"
"6/1/2012 13:00","41061.54167","41061","0.541666667","14.218","12.316","92.1","0.2392","12.703","12.122","94.2","0.317","13.497","12.534","94.6","0.4005"
"6/1/2012 14:00","41061.58333","41061","0.583333333","14.29","12.509","92.2","0.2262","12.727","12.316","94.4","0.2545","13.594","12.654","94.8","0.386"
"6/1/2012 15:00","41061.625","41061","0.625","14.385","12.727","92.2","0.2218","12.775","12.534","94.5","0.2392","13.714","12.871","94.9","0.3823"
"6/1/2012 16:00","41061.66667","41061","0.666666667","14.481","12.944","92.3","0.2167","12.823","12.775","94.7","0.2313","13.762","13.064","95","0.3794"
"6/1/2012 17:00","41061.70833","41061","0.708333333","14.553","12.992","92.4","0.2058","12.871","12.896","94.8","0.2254","13.81","13.137","95","0.3794"
"6/1/2012 18:00","41061.75","41061","0.75","14.553","13.064","92.6","0.2523","12.896","12.968","95","0.3162","13.762","13.257","95.3","0.4114"
"6/1/2012 19:00","41061.79167","41061","0.791666667","14.481","13.161","93","0.2487","12.944","13.064","95.3","0.3032","13.762","13.305","95.5","0.4114"
"6/1/2012 20:00","41061.83333","41061","0.833333333","14.481","13.594","93.1","0.2378","12.992","13.449","95.5","0.2719","13.858","13.762","95.7","0.3976"
"6/1/2012 21:00","41061.875","41061","0.875","14.529","14.074","93.3","0.2284","13.016","13.882","95.7","0.256","13.978","14.218","95.8","0.3903"
"6/1/2012 22:00","41061.91667","41061","0.916666667","14.601","13.954","93.4","0.2262","13.064","13.93","95.9","0.2472","14.122","14.098","95.9","0.3874"
"6/1/2012 23:00","41061.95833","41061","0.958333333","14.649","12.703","93.1","0.2269","13.112","13.112","95.5","0.2422","14.194","13.064","95.9","0.3845"
"6/2/2012 0:00","41062","41062","0","14.673","12.751","92.8","0.224","13.112","12.871","95","0.24","14.026","13.064","96","0.3823"
"6/2/2012 1:00","41062.04167","41062","0.041666667","14.625","12.292","92.4","0.2218","13.112","12.509","94.3","0.2378","13.93","12.509","95.8","0.3809"
"6/2/2012 2:00","41062.08333","41062","0.083333333","14.577","10.858","90.9","0.2196","13.088","11.88","91.5","0.2356","13.81","11.029","95.4","0.3794"
"6/2/2012 3:00","41062.125","41062","0.125","14.529","9.262","90.7","0.2167","13.04","10.247","91.1","0.2327","13.449","9.903","95","0.3773"
"6/2/2012 4:00","41062.16667","41062","0.166666667","14.337","9.262","91.5","0.2153","12.968","10.173","92.4","0.2305","13.064","9.879","95","0.3773"
"6/2/2012 5:00","41062.20833","41062","0.208333333","14.17","10.075","91.6","0.2138","12.871","10.492","91.8","0.2284","12.799","10.369","95.1","0.3758"
"6/2/2012 6:00","41062.25","41062","0.25","14.05","10.98","89.2","0.2116","12.799","10.932","89.6","0.2269","12.703","11.419","92.4","0.3758"
"6/2/2012 7:00","41062.29167","41062","0.291666667","14.05","11.54","85.6","0.2073","12.751","11.273","85.8","0.2254","12.799","12.05","85.8","0.3751"
"6/2/2012 8:00","41062.33333","41062","0.333333333","14.146","11.321","84.5","0.2051","12.678","10.883","84.6","0.2233","12.968","11.589","84.7","0.3743"
"6/2/2012 9:00","41062.375","41062","0.375","14.218","13.04","81.5","0.2037","12.63","11.662","83.7","0.2225","13.185","13.401","81.4","0.3736"
"6/2/2012 10:00","41062.41667","41062","0.416666667","14.409","13.257","77.9","0.2022","12.582","11.977","80","0.2204","13.81","13.594","78.2","0.3729"
"6/2/2012 11:00","41062.45833","41062","0.458333333","14.601","13.546","74.7","0.2015","12.558","12.292","77.7","0.2189","14.337","13.329","74.9","0.3722"
"6/2/2012 12:00","41062.5","41062","0.5","14.816","14.146","73.7","0.2","12.558","12.871","77.6","0.2182","14.864","14.266","74.1","0.3714"
"6/2/2012 13:00","41062.54167","41062","0.541666667","15.008","16.749","74.8","0.2","12.558","14.481","78","0.2167","15.294","17.249","74.5","0.3714"
