"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"9/1/2011 0:00","40787","40787","0","17.986","17.748","92","0.1245","17.677","18.343","91.1","0.0431","18.129","17.891","93.9","0.837"
"9/1/2011 1:00","40787.04167","40787","0.041666667","17.915","18.366","92.2","0.1223","17.653","18.937","91.6","0.0431","18.129","18.509","94.5","0.861"
"9/1/2011 2:00","40787.08333","40787","0.083333333","18.01","18.319","92.3","0.1325","17.653","18.39","92.9","0.2262","18.295","18.58","94.9","0.8668"
"9/1/2011 3:00","40787.125","40787","0.125","18.105","17.653","92.5","0.1463","17.653","18.033","93.9","0.2501","18.343","18.176","95.2","0.8675"
"9/1/2011 4:00","40787.16667","40787","0.166666667","18.081","17.249","92.8","0.1528","17.677","17.51","94.2","0.2262","18.176","17.486","95.4","0.8675"
"9/1/2011 5:00","40787.20833","40787","0.208333333","17.915","18.176","93.1","0.1535","17.653","18.152","94.5","0.2066","17.986","18.247","95.7","0.8668"
"9/1/2011 6:00","40787.25","40787","0.25","17.867","18.247","93.2","0.155","17.629","18.176","94.7","0.1935","18.01","18.438","95.8","0.8668"
"9/1/2011 7:00","40787.29167","40787","0.291666667","17.915","19.508","93.4","0.1557","17.629","18.699","94.9","0.184","18.152","19.555","96.1","0.8668"
"9/1/2011 8:00","40787.33333","40787","0.333333333","18.152","20.936","93.3","0.1586","17.653","19.865","95.3","0.1775","18.604","21.39","96.2","0.8682"
"9/1/2011 9:00","40787.375","40787","0.375","18.533","23.136","90.6","0.1572","17.724","20.65","95.4","0.1724","19.365","24.098","93.1","0.8682"
"9/1/2011 10:00","40787.41667","40787","0.416666667","19.056","22.034","86.6","0.1564","17.843","20.865","95.1","0.1681","20.507","22.369","87.2","0.8697"
"9/1/2011 11:00","40787.45833","40787","0.458333333","19.413","21.294","89.2","0.1557","17.962","20.627","94.5","0.1637","20.841","21.509","90.4","0.8682"
"9/1/2011 12:00","40787.5","40787","0.5","19.651","24.581","83.8","0.1564","18.057","22.465","93.1","0.1601","21.199","25.574","86","0.8697"
"9/1/2011 13:00","40787.54167","40787","0.541666667","20.198","25.598","79.3","0.1557","18.2","22.992","87.7","0.155","22.441","26.231","81.5","0.8719"
"9/1/2011 14:00","40787.58333","40787","0.583333333","20.722","23.521","78.9","0.155","18.343","22.513","87.1","0.1506","23.256","23.497","81.1","0.8697"
"9/1/2011 15:00","40787.625","40787","0.625","20.984","22.417","82.5","0.1535","18.461","21.724","88.5","0.1463","23.16","22.657","84.5","0.8653"
"9/1/2011 16:00","40787.66667","40787","0.666666667","21.056","23.424","82.3","0.1535","18.533","21.676","88.1","0.1434","22.705","22.896","85.6","0.8697"
"9/1/2011 17:00","40787.70833","40787","0.708333333","21.056","22.345","81.8","0.1521","18.557","21.557","87.2","0.1397","22.25","22.25","85.5","0.869"
"9/1/2011 18:00","40787.75","40787","0.75","20.96","21.318","83.6","0.1514","18.604","21.127","87.7","0.1368","21.748","21.557","86.1","0.8726"
"9/1/2011 19:00","40787.79167","40787","0.791666667","20.722","20.246","86.5","0.1514","18.604","20.341","88.8","0.1354","21.199","20.603","88.5","0.869"
"9/1/2011 20:00","40787.83333","40787","0.833333333","20.365","18.842","88.9","0.1514","18.58","19.627","91.1","0.1332","20.627","19.841","90.7","0.8682"
"9/1/2011 21:00","40787.875","40787","0.875","19.936","18.366","91.4","0.1514","18.533","19.151","92.5","0.1325","20.103","18.818","92.3","0.8661"
"9/1/2011 22:00","40787.91667","40787","0.916666667","19.508","18.152","92.3","0.1521","18.485","18.818","93.1","0.131","19.603","18.271","93.8","0.8653"
"9/1/2011 23:00","40787.95833","40787","0.958333333","19.175","17.986","92.7","0.1528","18.438","18.628","93.7","0.1296","19.199","18.152","94.6","0.8653"
"9/2/2011 0:00","40788","40788","0","18.889","17.843","93.1","0.1528","18.366","18.438","94","0.1281","18.889","17.938","95.1","0.8661"
"9/2/2011 1:00","40788.04167","40788","0.041666667","18.675","18.129","93.3","0.1543","18.319","18.533","94.3","0.1274","18.652","18.033","95.5","0.8661"
"9/2/2011 2:00","40788.08333","40788","0.083333333","18.509","18.01","93.5","0.155","18.271","18.343","94.5","0.1259","18.485","17.819","95.7","0.8661"
"9/2/2011 3:00","40788.125","40788","0.125","18.366","17.748","93.6","0.155","18.224","17.986","94.6","0.1252","18.295","17.582","95.9","0.8661"
"9/2/2011 4:00","40788.16667","40788","0.166666667","18.224","17.296","93.7","0.1557","18.176","17.938","94.8","0.1245","18.152","17.177","96","0.8653"
"9/2/2011 5:00","40788.20833","40788","0.208333333","18.081","16.963","93.8","0.1557","18.129","17.605","94.9","0.1238","17.938","17.296","96.3","0.8653"
"9/2/2011 6:00","40788.25","40788","0.25","17.938","16.654","93.9","0.1557","18.057","17.201","94.9","0.1223","17.772","16.796","96.3","0.8661"
"9/2/2011 7:00","40788.29167","40788","0.291666667","17.819","17.51","94","0.155","18.01","17.463","95","0.1216","17.677","18.319","96.5","0.8653"
"9/2/2011 8:00","40788.33333","40788","0.333333333","17.891","20.865","93.8","0.1528","17.962","19.008","95.2","0.1209","18.01","21.437","96.4","0.8653"
"9/2/2011 9:00","40788.375","40788","0.375","18.343","23.256","88.2","0.1499","17.986","20.96","94.1","0.1194","18.818","25.623","88.2","0.8646"
"9/2/2011 10:00","40788.41667","40788","0.416666667","18.842","25.404","82.1","0.1492","18.105","23.737","89.2","0.118","20.103","27.949","78.5","0.8632"
"9/2/2011 11:00","40788.45833","40788","0.458333333","19.246","26.72","78.1","0.1492","18.295","24.581","85.5","0.1158","22.561","26.402","76.6","0.8588"
"9/2/2011 12:00","40788.5","40788","0.5","20.031","28.891","74.9","0.1485","18.509","26.524","82.8","0.1136","23.376","27.924","79.1","0.8624"
"9/2/2011 13:00","40788.54167","40788","0.541666667","20.936","27.825","70.8","0.147","18.771","26.622","78.2","0.1107","24.074","28.097","76.1","0.8624"
"9/2/2011 14:00","40788.58333","40788","0.583333333","21.628","25.453","75.1","0.1456","19.032","24.702","81.3","0.1078","24.895","25.598","77.9","0.8632"
"9/2/2011 15:00","40788.625","40788","0.625","21.843","23.665","82","0.1448","19.175","22.633","86.1","0.1056","24.388","24.026","83.4","0.8356"
"9/2/2011 16:00","40788.66667","40788","0.666666667","21.772","21.748","84.7","0.1448","19.222","21.748","88.4","0.1042","23.641","22.178","86.3","0.8414"
"9/2/2011 17:00","40788.70833","40788","0.708333333","21.509","22.872","89.3","0.1463","19.222","21.987","92.1","0.1027","22.848","22.944","91.4","0.8428"
"9/2/2011 18:00","40788.75","40788","0.75","21.366","23.184","88.4","0.1448","19.199","22.537","93.2","0.102","22.729","23.617","90.7","0.8421"
