"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"12/1/2011 0:00","40878","40878","0","4.115","-0.647","86.2","0.2298","5.437","0.66","84","0.253","4.947","-1.384","88.2","0.399"
"12/1/2011 1:00","40878.04167","40878","0.041666667","3.985","-0.845","86.3","0.2284","5.385","0.218","83.3","0.253","4.921","-1.014","90.7","0.3983"
"12/1/2011 2:00","40878.08333","40878","0.083333333","3.854","-1.241","86.6","0.2269","5.334","-0.563","84.5","0.2523","4.74","-1.327","90.3","0.4005"
"12/1/2011 3:00","40878.125","40878","0.125","3.722","-1.813","88.2","0.2269","5.308","-0.732","87.2","0.2523","4.662","-1.641","91.1","0.4019"
"12/1/2011 4:00","40878.16667","40878","0.166666667","3.591","-1.698","89.3","0.2262","5.257","-1.099","88.4","0.2516","4.688","-1.784","92","0.3998"
"12/1/2011 5:00","40878.20833","40878","0.208333333","3.459","-1.928","89.7","0.2262","5.205","-1.128","89.4","0.2509","4.662","-1.986","92.7","0.3976"
"12/1/2011 6:00","40878.25","40878","0.25","3.354","-1.928","90.5","0.2254","5.154","-0.901","89.9","0.2501","4.636","-1.612","93.1","0.4005"
"12/1/2011 7:00","40878.29167","40878","0.291666667","3.248","-2.304","90.8","0.2247","5.102","-1.327","89.6","0.2501","4.61","-2.537","93.1","0.3998"
"12/1/2011 8:00","40878.33333","40878","0.333333333","3.142","-2.391","91.2","0.224","5.05","-1.928","90.6","0.2501","4.558","-2.072","93.4","0.3983"
"12/1/2011 9:00","40878.375","40878","0.375","3.036","0.329","91.4","0.2298","4.999","-0.087","91.2","0.2494","4.532","0.825","93.8","0.3983"
"12/1/2011 10:00","40878.41667","40878","0.416666667","2.983","3.036","87.4","0.2276","4.999","2.236","88.6","0.2494","4.506","3.221","89.4","0.3976"
"12/1/2011 11:00","40878.45833","40878","0.458333333","2.983","4.141","81.1","0.2276","5.076","3.88","83.8","0.2494","4.48","4.869","82.2","0.4056"
"12/1/2011 12:00","40878.5","40878","0.5","3.036","6.914","71.4","0.2276","5.205","6.408","73.4","0.2487","4.506","6.813","71.6","0.4049"
"12/1/2011 13:00","40878.54167","40878","0.541666667","3.221","7.217","59.6","0.2269","5.437","6.788","62.2","0.2487","4.662","8.841","58.8","0.4012"
"12/1/2011 14:00","40878.58333","40878","0.583333333","3.485","6.23","59.7","0.2262","5.668","6.484","61.6","0.2487","4.973","8.095","56.9","0.3932"
"12/1/2011 15:00","40878.625","40878","0.625","3.67","6.585","57.9","0.2262","5.821","6.636","59.2","0.248","5.334","7.419","55.3","0.3998"
"12/1/2011 16:00","40878.66667","40878","0.666666667","3.801","5.796","56.9","0.2262","5.872","6.051","58.7","0.248","5.462","6.102","57.3","0.4005"
"12/1/2011 17:00","40878.70833","40878","0.708333333","3.88","3.274","61.5","0.2262","5.872","4.532","61.7","0.248","5.462","3.221","63.1","0.3983"
"12/1/2011 18:00","40878.75","40878","0.75","3.88","3.406","65.5","0.2254","5.847","4.194","66.2","0.2472","5.411","2.877","69.5","0.4005"
"12/1/2011 19:00","40878.79167","40878","0.791666667","3.801","2.903","66.4","0.2254","5.796","3.617","67.1","0.2472","5.282","3.459","69.3","0.4056"
"12/1/2011 20:00","40878.83333","40878","0.833333333","3.722","1.967","66.9","0.2247","5.745","2.262","68.5","0.2465","5.128","2.53","69.2","0.407"
"12/1/2011 21:00","40878.875","40878","0.875","3.67","2.877","73.5","0.2247","5.693","3.221","74.7","0.2465","4.999","3.009","75","0.4114"
"12/1/2011 22:00","40878.91667","40878","0.916666667","3.591","1.859","77.6","0.2254","5.668","2.343","78.6","0.2465","4.895","2.047","79.4","0.4078"
"12/1/2011 23:00","40878.95833","40878","0.958333333","3.538","1.453","80.8","0.2254","5.616","1.805","81.3","0.2458","4.792","1.317","83.2","0.4078"
"12/2/2011 0:00","40879","40879","0","3.485","1.507","79.4","0.2247","5.565","1.967","80","0.2458","4.636","1.643","82.8","0.4107"
"12/2/2011 1:00","40879.04167","40879","0.041666667","3.433","1.859","78.3","0.2247","5.514","2.155","78.1","0.2458","4.506","1.805","81.4","0.4099"
"12/2/2011 2:00","40879.08333","40879","0.083333333","3.38","1.778","77.6","0.2233","5.488","1.994","78.1","0.2451","4.48","1.967","80.5","0.4114"
"12/2/2011 3:00","40879.125","40879","0.125","3.38","1.48","79.5","0.2233","5.462","1.832","80.5","0.2451","4.454","1.913","80.9","0.4114"
"12/2/2011 4:00","40879.16667","40879","0.166666667","3.38","1.561","80.3","0.224","5.462","1.967","79.9","0.2451","4.428","2.074","80.9","0.4114"
"12/2/2011 5:00","40879.20833","40879","0.208333333","3.354","1.751","80.7","0.2233","5.437","2.074","80.4","0.2443","4.454","2.021","81.4","0.4114"
"12/2/2011 6:00","40879.25","40879","0.25","3.354","2.047","79.9","0.2233","5.437","2.343","79.8","0.2443","4.454","2.53","80.9","0.4114"
"12/2/2011 7:00","40879.29167","40879","0.291666667","3.38","2.209","77.9","0.2233","5.411","2.262","77.7","0.2443","4.454","2.477","79.9","0.4114"
