"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"1/1/2015 0:00","42005","42005","0","0.163","-7.219","57.4","0.163","0.797","-7.187","58.2","0.1652","0.163","-7.122","58.7","0.3155"
"1/1/2015 1:00","42005.04167","42005","0.041666667","0.163","-7.381","56.3","0.1615","0.77","-7.381","57.5","0.1652","0.163","-7.381","56.7","0.3148"
"1/1/2015 2:00","42005.08333","42005","0.083333333","0.135","-7.902","59","0.1594","0.77","-7.64","60.5","0.1644","0.135","-7.738","60.3","0.3155"
"1/1/2015 3:00","42005.125","42005","0.125","0.135","-7.478","61.6","0.1579","0.742","-7.413","62.8","0.1637","0.135","-7.445","63.9","0.3148"
"1/1/2015 4:00","42005.16667","42005","0.166666667","0.107","-7.284","62.7","0.1564","0.715","-7.219","64.2","0.1637","0.107","-7.251","65","0.3148"
"1/1/2015 5:00","42005.20833","42005","0.208333333","0.107","-7.122","64.8","0.1543","0.687","-6.994","66.2","0.163","0.107","-7.058","67.2","0.3141"
"1/1/2015 6:00","42005.25","42005","0.25","0.107","-6.483","66","0.1528","0.66","-6.547","67.5","0.1637","0.079","-6.357","68.5","0.3148"
"1/1/2015 7:00","42005.29167","42005","0.291666667","0.079","-6.325","65.6","0.1514","0.66","-6.325","67.4","0.163","0.079","-6.168","67.8","0.3148"
"1/1/2015 8:00","42005.33333","42005","0.333333333","0.079","-6.262","65.9","0.1506","0.632","-6.262","67.7","0.163","0.079","-6.073","68","0.3148"
"1/1/2015 9:00","42005.375","42005","0.375","0.079","-5.698","65.3","0.1499","0.632","-5.823","67.1","0.163","0.079","-5.511","67.1","0.3148"
"1/1/2015 10:00","42005.41667","42005","0.416666667","0.079","-5.049","64.4","0.1492","0.605","-5.357","66.3","0.163","0.051","-4.895","65.9","0.3148"
"1/1/2015 11:00","42005.45833","42005","0.458333333","0.079","-3.956","63.4","0.1485","0.577","-4.348","65.6","0.1623","0.051","-3.657","64.4","0.3148"
"1/1/2015 12:00","42005.5","42005","0.5","0.051","-3.777","62","0.1492","0.577","-4.499","64.3","0.1623","0.051","-3.717","62.5","0.3148"
"1/1/2015 13:00","42005.54167","42005","0.541666667","0.051","-3.271","61.2","0.1492","0.577","-3.807","63.6","0.1623","0.051","-2.83","61.6","0.3155"
"1/1/2015 14:00","42005.58333","42005","0.583333333","0.051","-3.065","60.1","0.1492","0.577","-3.242","62.5","0.1623","0.079","-2.83","60.5","0.3155"
"1/1/2015 15:00","42005.625","42005","0.625","0.051","-2.742","58.7","0.1499","0.577","-3.301","61.2","0.1615","0.079","-2.771","58.7","0.3162"
