"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"10/1/2015 0:00","42278","42278","0","13.786","NA","NA","0.1877","14.17","9.731","63.7","0.1281","11.321","10.026","60.2","0.2603"
"10/1/2015 1:00","42278.04167","42278","0.041666667","13.594","NA","NA","0.187","14.026","8.965","64.4","0.1281","11.005","9.188","61.5","0.2596"
"10/1/2015 2:00","42278.08333","42278","0.083333333","13.377","NA","NA","0.187","13.858","8.145","67.3","0.1274","10.59","8.295","63.9","0.2589"
"10/1/2015 3:00","42278.125","42278","0.125","13.137","NA","NA","0.187","13.714","7.343","70.2","0.1274","10.222","7.444","67.4","0.2589"
"10/1/2015 4:00","42278.16667","42278","0.166666667","12.896","NA","NA","0.1862","13.57","6.763","71.7","0.1274","9.928","6.99","70.4","0.2589"
"10/1/2015 5:00","42278.20833","42278","0.208333333","12.678","NA","NA","0.1862","13.425","6.128","73.8","0.1274","9.632","6.306","72.2","0.2581"
"10/1/2015 6:00","42278.25","42278","0.25","12.461","NA","NA","0.1855","13.257","5.642","75.6","0.1267","9.312","5.616","74.3","0.2581"
"10/1/2015 7:00","42278.29167","42278","0.291666667","12.268","NA","NA","0.1855","13.112","5.591","76.1","0.1267","9.04","5.745","75.6","0.2574"
"10/1/2015 8:00","42278.33333","42278","0.333333333","12.098","NA","NA","0.1855","12.944","6.128","75","0.1259","8.841","6.509","74.5","0.2574"
"10/1/2015 9:00","42278.375","42278","0.375","12.025","NA","NA","0.1848","12.799","7.72","71.6","0.1259","8.767","8.17","70.5","0.2574"
"10/1/2015 10:00","42278.41667","42278","0.416666667","12.147","NA","NA","0.184","12.678","9.903","67.4","0.1245","8.941","10.785","64.6","0.2567"
"10/1/2015 11:00","42278.45833","42278","0.458333333","12.437","NA","NA","0.1833","12.63","10.932","60.5","0.1223","9.41","11.419","56.8","0.256"
"10/1/2015 12:00","42278.5","42278","0.5","12.823","NA","NA","0.1826","12.63","11.394","58.2","0.1209","10.149","12.219","55.2","0.256"
"10/1/2015 13:00","42278.54167","42278","0.541666667","13.137","NA","NA","0.1819","12.678","12.34","57.3","0.1187","11.492","13.882","56.5","0.2552"
"10/1/2015 14:00","42278.58333","42278","0.583333333","13.233","NA","NA","0.1811","12.727","12.63","62.5","0.1158","12.509","13.329","59.1","0.2552"
"10/1/2015 15:00","42278.625","42278","0.625","13.257","NA","NA","0.1804","12.799","12.823","62.2","0.1143","12.534","13.209","59.1","0.2545"
"10/1/2015 16:00","42278.66667","42278","0.666666667","13.329","NA","NA","0.1797","12.896","13.858","57.6","0.1129","12.219","14.05","56.4","0.2545"
"10/1/2015 17:00","42278.70833","42278","0.708333333","13.329","NA","NA","0.1797","12.92","13.666","49.7","0.1107","11.856","14.122","50.9","0.2538"
"10/1/2015 18:00","42278.75","42278","0.75","13.209","NA","NA","0.179","12.92","13.064","48.9","0.11","11.467","13.233","44.6","0.253"
"10/1/2015 19:00","42278.79167","42278","0.791666667","13.016","NA","NA","0.1782","12.896","12.413","51.6","0.1092","11.151","12.775","45.9","0.253"
"10/1/2015 20:00","42278.83333","42278","0.833333333","12.775","NA","NA","0.1782","12.896","12.05","52.4","0.1085","10.907","12.413","48.6","0.2523"
"10/1/2015 21:00","42278.875","42278","0.875","12.534","NA","NA","0.1775","12.847","11.37","52","0.1078","10.59","11.54","48.2","0.2523"
"10/1/2015 22:00","42278.91667","42278","0.916666667","12.316","NA","NA","0.1775","12.775","10.687","53.4","0.1078","10.296","10.956","49.3","0.2523"
"10/1/2015 23:00","42278.95833","42278","0.958333333","12.171","NA","NA","0.1775","12.678","9.928","55.5","0.1078","9.928","9.952","51.9","0.2516"
"10/2/2015 0:00","42279","42279","0","12.001","NA","NA","0.1775","12.582","9.287","58.3","0.1078","9.682","9.534","54.9","0.2516"
"10/2/2015 1:00","42279.04167","42279","0.041666667","11.832","NA","NA","0.1768","12.485","8.717","58.7","0.1078","9.41","8.965","55.3","0.2509"
"10/2/2015 2:00","42279.08333","42279","0.083333333","11.662","NA","NA","0.1768","12.364","7.92","62.8","0.1071","9.188","7.87","60.4","0.2509"
"10/2/2015 3:00","42279.125","42279","0.125","11.492","NA","NA","0.1761","12.268","7.519","65.6","0.1071","8.99","7.519","64.2","0.2509"
