"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"11/1/2015 0:00","42309","42309","0","7.745","NA","NA","0.1993","8.767","7.242","91.7","0.1492","8.891","7.293","92.1","0.2639"
"11/1/2015 1:00","42309.04167","42309","0.041666667","7.745","NA","NA","0.2015","8.792","7.368","93.5","0.1492","8.841","7.469","94","0.2661"
"11/1/2015 2:00","42309.08333","42309","0.083333333","7.77","NA","NA","0.2087","8.792","8.419","94.8","0.1485","8.841","8.369","95.1","0.2792"
"11/1/2015 3:00","42309.125","42309","0.125","7.82","NA","NA","0.2146","8.817","10.124","96.2","0.1586","8.916","10.369","95.9","0.2806"
"11/1/2015 4:00","42309.16667","42309","0.166666667","7.895","NA","NA","0.216","8.841","10.345","96.6","0.1615","9.139","10.663","96.6","0.2792"
"11/1/2015 5:00","42309.20833","42309","0.208333333","8.02","NA","NA","0.2153","8.916","10.687","96.6","0.1615","9.361","10.785","96.9","0.2777"
"11/1/2015 6:00","42309.25","42309","0.25","8.12","NA","NA","0.2146","9.015","11.078","96.4","0.1615","9.435","10.883","97.1","0.277"
"11/1/2015 7:00","42309.29167","42309","0.291666667","8.22","NA","NA","0.2131","9.089","10.98","94.3","0.1608","9.46","10.932","97.1","0.2777"
"11/1/2015 8:00","42309.33333","42309","0.333333333","8.27","NA","NA","0.2102","9.163","11.54","92.4","0.1608","9.534","11.953","96.7","0.2785"
"11/1/2015 9:00","42309.375","42309","0.375","8.369","NA","NA","0.2102","9.238","12.413","86.9","0.1601","9.805","12.389","91.1","0.2777"
"11/1/2015 10:00","42309.41667","42309","0.416666667","8.543","NA","NA","0.2066","9.336","13.088","78.3","0.1594","9.977","14.673","77.7","0.2777"
"11/1/2015 11:00","42309.45833","42309","0.458333333","8.717","NA","NA","0.2044","9.435","13.425","75","0.1579","10.59","14.673","70.6","0.2777"
"11/1/2015 12:00","42309.5","42309","0.5","8.941","NA","NA","0.2029","9.534","14.17","69.7","0.1564","11.394","15.414","62.9","0.2777"
"11/1/2015 13:00","42309.54167","42309","0.541666667","9.163","NA","NA","0.2015","9.731","14.697","64.9","0.155","12.195","16.201","56.9","0.2763"
