"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2/1/2015 0:00","42036","42035","1","-1.986","-2.83","81.7","0.0446","-0.76","-2.947","84.1","0.0344","-0.591","-2.83","85.7","0.1056"
"2/1/2015 1:00","42036.04167","42036","0.041666666","-1.929","-2.654","82.6","0.0446","-0.732","-2.8","85.2","0.0344","-0.563","-2.742","87","0.1063"
"2/1/2015 2:00","42036.08333","42036","0.083333333","-1.9","-2.566","82.7","0.0446","-0.732","-2.596","85.2","0.0344","-0.563","-2.596","87.6","0.1063"
"2/1/2015 3:00","42036.125","42036","0.125","-1.842","-2.625","82.2","0.0453","-0.704","-2.537","84.6","0.0344","-0.535","-2.742","87.7","0.1063"
"2/1/2015 4:00","42036.16667","42036","0.166666666","-1.814","-3.124","81.5","0.0453","-0.704","-3.094","83.2","0.0344","-0.535","-2.771","86.4","0.1063"
"2/1/2015 5:00","42036.20833","42036","0.208333333","-1.785","-4.621","78.9","0.0446","-0.704","-4.773","80.9","0.0352","-0.535","-4.408","82.8","0.1071"
"2/1/2015 6:00","42036.25","42036","0.25","-1.785","-6.262","77.3","0.0446","-0.676","-6.357","79.6","0.0352","-0.563","-6.073","80.9","0.1071"
"2/1/2015 7:00","42036.29167","42036","0.291666666","-1.842","-7.706","77.7","0.0446","-0.676","-7.804","79.8","0.0352","-0.62","-7.478","81.3","0.1071"
"2/1/2015 8:00","42036.33333","42036","0.333333333","-1.929","-9.816","77.2","0.0439","-0.676","-9.989","79","0.0344","-0.704","-9.576","81.6","0.1063"
"2/1/2015 9:00","42036.375","42036","0.375","-2.044","-10.792","74.7","0.0431","-0.704","-11.326","76.6","0.0337","-0.817","-10.863","78.9","0.1063"
"2/1/2015 10:00","42036.41667","42036","0.416666666","-2.16","-10.581","72.9","0.0431","-0.732","-11.541","75.5","0.0337","-0.902","-10.827","77.3","0.1056"
"2/1/2015 11:00","42036.45833","42036","0.458333333","-2.276","-11.147","69.7","0.0424","-0.76","-11.976","72.8","0.0337","-0.93","-11.361","73.4","0.1049"
"2/1/2015 12:00","42036.5","42036","0.5","-2.363","-10.511","68.5","0.0424","-0.817","-11.29","71.8","0.0337","-0.958","-10.616","71.7","0.1056"
"2/1/2015 13:00","42036.54167","42036","0.541666666","-2.421","-9.747","68.1","0.0424","-0.845","-10.651","71.4","0.0337","-0.958","-10.058","71.6","0.1056"
