"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"1/1/2013 0:00","41275","41275","0","1.18","-1.213","70.9","0.1978","2.074","-1.27","72.1","0.2146","1.262","-1.015","72.9","0.2886"
"1/1/2013 1:00","41275.04167","41275","0.041666667","1.18","-1.727","69.4","0.1978","2.101","-1.556","70.8","0.2146","1.262","-1.527","70.7","0.2886"
"1/1/2013 2:00","41275.08333","41275","0.083333333","1.18","-2.305","67.2","0.1986","2.101","-2.131","67.3","0.2146","1.289","-2.073","67.8","0.2894"
"1/1/2013 3:00","41275.125","41275","0.125","1.208","-2.859","65.4","0.1986","2.101","-2.625","65.9","0.2146","1.289","-2.654","65.6","0.2886"
"1/1/2013 4:00","41275.16667","41275","0.166666667","1.208","-3.627","63.6","0.1986","2.101","-3.065","64","0.2153","1.289","-3.33","63.8","0.2894"
"1/1/2013 5:00","41275.20833","41275","0.208333333","1.208","-4.287","65.8","0.1986","2.101","-3.687","65.4","0.2146","1.289","-3.986","66","0.2886"
"1/1/2013 6:00","41275.25","41275","0.25","1.18","-4.137","67.9","0.1986","2.101","-3.926","67.7","0.2146","1.289","-3.986","68.6","0.2886"
"1/1/2013 7:00","41275.29167","41275","0.291666667","1.18","-4.257","71.7","0.1986","2.101","-4.137","71.7","0.2146","1.289","-4.076","73.3","0.2886"
"1/1/2013 8:00","41275.33333","41275","0.333333333","1.18","-5.079","72.1","0.1986","2.101","-4.957","73.2","0.2146","1.317","-4.834","74.2","0.2886"
"1/1/2013 9:00","41275.375","41275","0.375","1.18","-5.141","69","0.1993","2.101","-5.295","70.2","0.2146","1.317","-5.018","70.7","0.2901"
"1/1/2013 10:00","41275.41667","41275","0.416666667","1.18","-5.172","67.2","0.1986","2.101","-5.698","69.4","0.2146","1.317","-5.202","69.1","0.2886"
"1/1/2013 11:00","41275.45833","41275","0.458333333","1.18","-3.687","57.5","0.1986","2.101","-4.621","60.4","0.2146","1.317","-4.287","58.1","0.2886"
"1/1/2013 12:00","41275.5","41275","0.5","1.18","-3.39","54.4","0.1986","2.101","-4.682","58.2","0.2146","1.344","-4.197","55","0.2886"
"1/1/2013 13:00","41275.54167","41275","0.541666667","1.18","-3.896","52.4","0.1993","2.101","-4.348","55.8","0.2146","1.371","-3.747","51.8","0.2886"
"1/1/2013 14:00","41275.58333","41275","0.583333333","1.208","-4.926","52.5","0.1993","2.101","-5.141","55.1","0.2146","1.371","-3.747","49.4","0.293"
"1/1/2013 15:00","41275.625","41275","0.625","1.208","-5.295","53.5","0.1993","2.101","-5.48","56.3","0.2146","1.398","-4.59","49.8","0.2915"
"1/1/2013 16:00","41275.66667","41275","0.666666667","1.208","-5.791","52.7","0.1993","2.101","-5.636","55.1","0.2146","1.398","-6.01","51.2","0.293"
"1/1/2013 17:00","41275.70833","41275","0.708333333","1.208","-7.738","51.8","0.1993","2.101","-6.547","50.5","0.2146","1.371","-8.099","49.3","0.2923"
"1/1/2013 18:00","41275.75","41275","0.75","1.208","-10.792","56.9","0.1986","2.101","-8.297","54","0.2146","1.371","-9.713","58","0.2923"
"1/1/2013 19:00","41275.79167","41275","0.791666667","1.208","-10.476","64.1","0.1978","2.101","-9.269","61.9","0.2146","1.371","-10.757","69.7","0.2923"
"1/1/2013 20:00","41275.83333","41275","0.833333333","1.208","-11.361","68.9","0.1978","2.101","-10.441","69.6","0.2146","1.344","-11.29","74.8","0.2915"
"1/1/2013 21:00","41275.875","41275","0.875","1.208","-9.713","73.2","0.1978","2.101","-8.965","75.7","0.2146","1.289","-8.697","78.4","0.2901"
"1/1/2013 22:00","41275.91667","41275","0.916666667","1.18","-7.771","73","0.1978","2.101","-7.608","73.9","0.2146","1.208","-7.608","75.6","0.2894"
"1/1/2013 23:00","41275.95833","41275","0.958333333","1.18","-7.445","73.5","0.1978","2.101","-7.413","75.3","0.2146","1.153","-7.155","77.7","0.2901"
"1/2/2013 0:00","41276","41276","0","1.153","-7.608","75.3","0.1978","2.101","-7.122","76.8","0.2146","1.126","-7.122","79","0.2901"
"1/2/2013 1:00","41276.04167","41276","0.041666667","1.126","-8.864","78.9","0.1971","2.101","-8.165","79.3","0.2146","1.099","-8.397","83.5","0.2923"
"1/2/2013 2:00","41276.08333","41276","0.083333333","1.126","-7.804","79.5","0.1971","2.074","-7.804","80.4","0.2146","1.071","-7.575","84.2","0.2901"
"1/2/2013 3:00","41276.125","41276","0.125","1.099","-7.869","77","0.1978","2.074","-7.738","78.6","0.2146","1.044","-7.51","80.8","0.2901"
"1/2/2013 4:00","41276.16667","41276","0.166666667","1.099","-7.575","75.7","0.1978","2.074","-7.543","77","0.2138","1.017","-7.575","79.2","0.2908"
"1/2/2013 5:00","41276.20833","41276","0.208333333","1.071","-6.834","74.4","0.1978","2.047","-6.898","76.1","0.2138","1.017","-6.674","78","0.293"
"1/2/2013 6:00","41276.25","41276","0.25","1.044","-6.515","74.1","0.1978","2.047","-6.547","75.9","0.2138","0.989","-6.42","77.6","0.2901"
"1/2/2013 7:00","41276.29167","41276","0.291666667","1.017","-6.294","75.3","0.1978","2.047","-6.388","77","0.2138","0.989","-6.168","79.2","0.2908"
"1/2/2013 8:00","41276.33333","41276","0.333333333","0.962","-6.042","76.6","0.1978","2.047","-6.073","78.3","0.2138","0.962","-5.948","80.6","0.2915"
"1/2/2013 9:00","41276.375","41276","0.375","0.934","-5.326","76.9","0.1978","2.047","-5.48","78.8","0.2138","0.962","-5.264","81.5","0.2908"
"1/2/2013 10:00","41276.41667","41276","0.416666667","0.934","-4.53","75.7","0.1978","2.047","-4.499","77.7","0.2138","0.962","-4.348","80.1","0.2894"
"1/2/2013 11:00","41276.45833","41276","0.458333333","0.907","-2.421","70.7","0.1964","2.021","-2.859","73","0.2138","0.962","-2.654","73.3","0.2901"
"1/2/2013 12:00","41276.5","41276","0.5","0.907","-0.563","66.3","0.1964","2.021","-2.392","69.3","0.2138","0.989","-1.556","67.3","0.2901"
"1/2/2013 13:00","41276.54167","41276","0.541666667","0.907","-2.073","63.9","0.1971","2.021","-2.654","67.7","0.2138","1.017","-1.441","63.6","0.2894"
"1/2/2013 14:00","41276.58333","41276","0.583333333","0.907","-2.131","64.3","0.1971","2.021","-2.102","67.1","0.2138","1.071","-0.789","62","0.2894"
"1/2/2013 15:00","41276.625","41276","0.625","0.907","-2.683","64.9","0.1971","2.021","-2.947","67","0.2138","1.126","-2.566","62.9","0.2901"
"1/2/2013 16:00","41276.66667","41276","0.666666667","0.934","-3.39","66.5","0.1978","1.994","-3.419","68.3","0.2138","1.126","-3.598","67","0.2901"
"1/2/2013 17:00","41276.70833","41276","0.708333333","0.934","-4.106","68.9","0.1978","1.994","-3.986","69.3","0.2131","1.153","-3.777","69.9","0.2894"
"1/2/2013 18:00","41276.75","41276","0.75","0.962","-4.59","70.6","0.1978","2.021","-4.257","70.8","0.2138","1.153","-4.287","72.1","0.2894"
"1/2/2013 19:00","41276.79167","41276","0.791666667","0.962","-5.916","73.2","0.1971","1.994","-5.11","72.5","0.2138","1.153","-5.574","75.4","0.2894"
"1/2/2013 20:00","41276.83333","41276","0.833333333","0.962","-6.105","75.7","0.1971","1.994","-5.698","75.2","0.2131","1.153","-5.511","78.8","0.2894"
"1/2/2013 21:00","41276.875","41276","0.875","0.962","-6.325","78.6","0.1971","1.994","-5.948","79.9","0.2138","1.126","-6.231","81.9","0.2901"
"1/2/2013 22:00","41276.91667","41276","0.916666667","0.989","-6.168","78.1","0.1971","1.994","-5.885","79.2","0.2131","1.099","-6.105","81.1","0.2908"
"1/2/2013 23:00","41276.95833","41276","0.958333333","0.989","-6.706","77.9","0.1971","1.994","-6.325","78.7","0.2131","1.099","-6.357","81.9","0.2894"
"1/3/2013 0:00","41277","41277","0","0.989","-6.834","78.6","0.1971","1.994","-6.547","78.8","0.2131","1.099","-6.642","82.6","0.2894"
"1/3/2013 1:00","41277.04167","41277","0.041666667","0.989","-7.09","79.3","0.1971","1.994","-6.706","79.6","0.2131","1.099","-6.802","83.5","0.2894"
"1/3/2013 2:00","41277.08333","41277","0.083333333","0.989","-6.77","80.5","0.1964","1.994","-6.547","80.9","0.2131","1.099","-6.483","85.1","0.2894"
"1/3/2013 3:00","41277.125","41277","0.125","0.989","-6.452","81.3","0.1964","1.994","-6.357","82","0.2131","1.071","-6.231","86.2","0.2894"
"1/3/2013 4:00","41277.16667","41277","0.166666667","0.989","-6.547","82.5","0.1964","1.967","-6.42","83.5","0.2131","1.071","-6.325","87.8","0.2894"
"1/3/2013 5:00","41277.20833","41277","0.208333333","0.989","-6.738","83.5","0.1964","1.967","-6.515","84.2","0.2131","1.071","-6.579","88.8","0.2894"
"1/3/2013 6:00","41277.25","41277","0.25","0.989","-6.77","82.8","0.1964","1.967","-6.77","83.5","0.2131","1.071","-6.547","88.2","0.2901"
"1/3/2013 7:00","41277.29167","41277","0.291666667","0.989","-6.642","83.3","0.1964","1.94","-6.452","84.4","0.2124","1.071","-6.388","88.6","0.2894"
"1/3/2013 8:00","41277.33333","41277","0.333333333","0.989","-6.199","84.4","0.1964","1.94","-6.262","85.3","0.2131","1.071","-6.073","90.4","0.2894"
"1/3/2013 9:00","41277.375","41277","0.375","0.989","-5.326","84.6","0.1964","1.94","-5.667","86.3","0.2131","1.071","-5.018","91.1","0.2894"
"1/3/2013 10:00","41277.41667","41277","0.416666667","0.989","-4.318","79.8","0.1964","1.94","-4.743","81.9","0.2124","1.071","-4.167","84.8","0.2894"
"1/3/2013 11:00","41277.45833","41277","0.458333333","0.989","-3.449","80.9","0.1964","1.94","-4.167","83.7","0.2124","1.071","-3.479","86.5","0.2894"
"1/3/2013 12:00","41277.5","41277","0.5","0.989","-2.218","80.2","0.1971","1.913","-3.124","83.5","0.2124","1.099","-2.363","85.7","0.2908"
"1/3/2013 13:00","41277.54167","41277","0.541666667","0.989","-1.756","77.8","0.1964","1.913","-2.508","81","0.2124","1.126","-1.613","81.8","0.2901"
"1/3/2013 14:00","41277.58333","41277","0.583333333","0.989","-1.128","75.3","0.1964","1.913","-1.699","78.5","0.2124","1.153","-0.845","78.2","0.2915"
"1/3/2013 15:00","41277.625","41277","0.625","0.989","-1.128","72.3","0.1964","1.913","-1.413","75.3","0.2124","1.18","-0.845","74.2","0.2908"
"1/3/2013 16:00","41277.66667","41277","0.666666667","0.989","-1.727","72.9","0.1964","1.913","-1.986","75.2","0.2124","1.18","-1.47","75","0.2908"
"1/3/2013 17:00","41277.70833","41277","0.708333333","1.017","-2.305","75.8","0.1964","1.913","-2.363","77.7","0.2124","1.18","-2.131","78.8","0.2901"
"1/3/2013 18:00","41277.75","41277","0.75","1.017","-2.218","77.8","0.1964","1.913","-2.276","79.4","0.2124","1.18","-2.102","81.7","0.2915"
"1/3/2013 19:00","41277.79167","41277","0.791666667","1.017","-2.596","79.1","0.1964","1.913","-2.625","80.7","0.2124","1.18","-2.479","83.5","0.2908"
"1/3/2013 20:00","41277.83333","41277","0.833333333","1.017","-2.45","79.3","0.1964","1.913","-2.596","81.1","0.2124","1.18","-2.363","83.8","0.2908"
"1/3/2013 21:00","41277.875","41277","0.875","1.017","-2.392","79.7","0.1971","1.913","-2.392","81.7","0.2124","1.18","-2.45","84.4","0.2908"
"1/3/2013 22:00","41277.91667","41277","0.916666667","1.017","-2.189","80","0.1964","1.913","-2.218","81.9","0.2124","1.18","-2.102","84.8","0.2908"
"1/3/2013 23:00","41277.95833","41277","0.958333333","1.017","-1.986","79.8","0.1964","1.913","-1.958","81.8","0.2124","1.18","-2.073","84.5","0.2901"
"1/4/2013 0:00","41278","41278","0","1.017","-2.073","78.5","0.1964","1.913","-2.102","80.3","0.2124","1.18","-2.015","82.8","0.2915"
"1/4/2013 1:00","41278.04167","41278","0.041666667","1.017","-1.527","77.7","0.1964","1.913","-1.441","79.5","0.2124","1.18","-1.556","81.7","0.2908"
"1/4/2013 2:00","41278.08333","41278","0.083333333","1.017","-1.47","74.1","0.1971","1.913","-1.441","75.4","0.2124","1.18","-1.356","77.3","0.2915"
"1/4/2013 3:00","41278.125","41278","0.125","1.017","-1.584","72.6","0.1971","1.913","-1.67","74","0.2124","1.18","-1.556","75.4","0.2995"
"1/4/2013 4:00","41278.16667","41278","0.166666667","1.017","-2.073","73.4","0.1971","1.913","-2.073","75.1","0.2124","1.18","-2.015","76.1","0.2908"
"1/4/2013 5:00","41278.20833","41278","0.208333333","1.017","-2.131","73.3","0.1971","1.913","-2.218","74.9","0.2124","1.153","-2.015","76.1","0.2901"
