"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2/1/2013 0:00","41306","41306","0","0.024","-6.642","78.1","0.187","-0.004","-6.515","79.3","0.2225","-0.032","-6.579","84.6","0.3191"
"2/1/2013 1:00","41306.04167","41306","0.041666667","-0.004","-6.642","75.4","0.1862","-0.004","-6.388","75.7","0.2218","-0.004","-6.515","81","0.3213"
"2/1/2013 2:00","41306.08333","41306","0.083333333","-0.004","-6.357","74.8","0.1855","-0.004","-6.325","75","0.2211","-0.032","-6.231","79.8","0.3228"
"2/1/2013 3:00","41306.125","41306","0.125","-0.004","-7.413","74.9","0.1848","-0.004","-7.348","75.7","0.2196","-0.004","-7.187","79.6","0.3228"
"2/1/2013 4:00","41306.16667","41306","0.166666667","-0.004","-7.869","70.5","0.1833","-0.004","-7.771","71","0.2196","-0.004","-7.673","73.8","0.3235"
"2/1/2013 5:00","41306.20833","41306","0.208333333","-0.004","-8.53","69.5","0.1826","-0.004","-8.198","69.1","0.2182","-0.004","-8.264","72.2","0.3235"
"2/1/2013 6:00","41306.25","41306","0.25","-0.004","-8.797","68.6","0.1811","-0.004","-8.53","68","0.2175","-0.004","-8.597","71.9","0.322"
"2/1/2013 7:00","41306.29167","41306","0.291666667","-0.004","-9.134","68.4","0.1804","-0.004","-8.831","68","0.216","-0.004","-8.797","71.1","0.3206"
"2/1/2013 8:00","41306.33333","41306","0.333333333","-0.004","-9.235","69.4","0.1797","-0.004","-9.1","69.3","0.2153","-0.004","-8.965","72.1","0.3177"
"2/1/2013 9:00","41306.375","41306","0.375","-0.004","-8.463","69.1","0.1782","-0.004","-8.864","69.3","0.2146","-0.004","-8.331","71.8","0.3155"
"2/1/2013 10:00","41306.41667","41306","0.416666667","-0.004","-7.706","64.8","0.1775","-0.004","-8.132","66","0.2138","-0.004","-7.51","66.9","0.3126"
"2/1/2013 11:00","41306.45833","41306","0.458333333","-0.004","-6.93","61.9","0.1775","-0.004","-7.543","63.9","0.2138","-0.004","-6.834","63.5","0.3097"
"2/1/2013 12:00","41306.5","41306","0.5","-0.004","-5.791","61.4","0.1761","-0.004","-7.09","63.4","0.2138","-0.004","-5.76","62.3","0.309"
"2/1/2013 13:00","41306.54167","41306","0.541666667","-0.004","-6.199","59.8","0.1753","-0.004","-7.381","61.7","0.2131","-0.004","-6.01","60","0.309"
"2/1/2013 14:00","41306.58333","41306","0.583333333","-0.004","-4.987","56.2","0.1739","-0.004","-6.199","58.6","0.2138","-0.004","-4.682","54.9","0.309"
"2/1/2013 15:00","41306.625","41306","0.625","-0.004","-5.885","55.4","0.1732","-0.004","-6.231","57.4","0.2131","-0.004","-5.667","54.2","0.3097"
"2/1/2013 16:00","41306.66667","41306","0.666666667","-0.004","-6.674","56.2","0.171","-0.004","-6.834","57.8","0.2131","-0.004","-6.388","55.6","0.309"
"2/1/2013 17:00","41306.70833","41306","0.708333333","-0.004","-7.316","59.2","0.1695","-0.004","-7.122","60.4","0.2124","-0.004","-6.962","59.7","0.3075"
"2/1/2013 18:00","41306.75","41306","0.75","-0.004","-8.033","63.1","0.1666","-0.004","-7.413","63.6","0.2116","-0.004","-7.187","64.7","0.3039"
"2/1/2013 19:00","41306.79167","41306","0.791666667","-0.004","-7.445","67.5","0.163","-0.004","-7.381","67.6","0.2109","-0.004","-7.187","69.6","0.3003"
"2/1/2013 20:00","41306.83333","41306","0.833333333","-0.032","-7.869","74","0.1601","-0.004","-7.608","75.1","0.2102","-0.004","-7.771","77.7","0.2966"
"2/1/2013 21:00","41306.875","41306","0.875","-0.032","-8.797","74.5","0.1564","-0.004","-8.397","75.1","0.2095","-0.004","-8.563","79.4","0.2915"
"2/1/2013 22:00","41306.91667","41306","0.916666667","-0.032","-8.597","75.5","0.1528","-0.004","-8.297","76.3","0.2087","-0.004","-8.43","80.7","0.2865"
"2/1/2013 23:00","41306.95833","41306","0.958333333","-0.06","-8.099","68.7","0.1485","-0.004","-7.836","69.7","0.208","-0.004","-8.099","72.1","0.2814"
"2/2/2013 0:00","41307","41307","0","-0.088","-8.331","66.5","0.1448","-0.004","-8.132","67.5","0.2066","-0.004","-8.198","69.3","0.2756"
"2/2/2013 1:00","41307.04167","41307","0.041666667","-0.116","-8.53","72.1","0.1405","-0.004","-8.43","73.2","0.2058","-0.004","-8.397","76.1","0.2698"
"2/2/2013 2:00","41307.08333","41307","0.083333333","-0.143","-9.405","71.4","0.1361","-0.004","-9.134","72.5","0.2051","-0.004","-9.134","75.2","0.2639"
"2/2/2013 3:00","41307.125","41307","0.125","-0.171","-9.542","71","0.1318","-0.004","-9.473","72","0.2029","-0.004","-9.371","74.6","0.2574"
"2/2/2013 4:00","41307.16667","41307","0.166666667","-0.199","-9.885","69.2","0.1274","-0.004","-9.851","70.2","0.2022","-0.004","-9.679","73","0.2523"
"2/2/2013 5:00","41307.20833","41307","0.208333333","-0.255","-10.023","68.6","0.1223","-0.004","-10.058","69.5","0.2008","-0.004","-9.885","71.9","0.2465"
"2/2/2013 6:00","41307.25","41307","0.25","-0.283","-9.713","68.5","0.1172","-0.004","-9.679","69.5","0.2","-0.004","-9.508","71.3","0.2414"
"2/2/2013 7:00","41307.29167","41307","0.291666667","-0.311","-9.337","71","0.1129","-0.004","-9.337","72.2","0.1986","-0.004","-9.168","75.4","0.2363"
"2/2/2013 8:00","41307.33333","41307","0.333333333","-0.339","-8.999","74.1","0.1085","-0.004","-9.033","75.8","0.1978","-0.004","-8.797","79.5","0.2313"
"2/2/2013 9:00","41307.375","41307","0.375","-0.339","-8.53","75.2","0.1049","-0.004","-8.597","77.1","0.1971","-0.004","-8.297","80.1","0.2269"
"2/2/2013 10:00","41307.41667","41307","0.416666667","-0.367","-7.771","74.9","0.102","-0.004","-8.066","77","0.1957","-0.004","-7.64","80.3","0.2233"
"2/2/2013 11:00","41307.45833","41307","0.458333333","-0.367","-6.674","73.7","0.1005","-0.004","-7.284","75.9","0.1949","-0.004","-6.61","77.9","0.2204"
"2/2/2013 12:00","41307.5","41307","0.5","-0.339","-5.729","71.3","0.0998","-0.004","-6.452","73.7","0.1949","-0.004","-5.885","75.3","0.2189"
"2/2/2013 13:00","41307.54167","41307","0.541666667","-0.311","-5.511","69.2","0.0998","-0.004","-5.916","71.6","0.1942","-0.004","-5.233","72","0.2182"
"2/2/2013 14:00","41307.58333","41307","0.583333333","-0.283","-4.957","68.6","0.0998","-0.004","-5.511","71","0.1942","-0.004","-4.804","70.6","0.2182"
"2/2/2013 15:00","41307.625","41307","0.625","-0.255","-4.378","66.6","0.0998","-0.004","-5.295","68.8","0.1942","-0.004","-4.682","68.8","0.2182"
"2/2/2013 16:00","41307.66667","41307","0.666666667","-0.255","-5.264","65.6","0.1005","-0.004","-5.791","67.7","0.1935","-0.004","-5.11","67.9","0.2182"
"2/2/2013 17:00","41307.70833","41307","0.708333333","-0.255","-6.073","71.7","0.0998","-0.004","-6.294","73.6","0.1935","-0.004","-5.823","74.8","0.2182"
"2/2/2013 18:00","41307.75","41307","0.75","-0.255","-6.898","75.5","0.0991","-0.004","-6.452","75.8","0.1928","-0.004","-6.674","80.4","0.2167"
"2/2/2013 19:00","41307.79167","41307","0.791666667","-0.311","-7.673","75","0.0983","-0.004","-7.155","74.6","0.192","-0.004","-7.187","80.4","0.2153"
"2/2/2013 20:00","41307.83333","41307","0.833333333","-0.339","-8.597","73.7","0.0962","-0.004","-7.771","73.3","0.1913","-0.004","-8.165","78.2","0.2116"
"2/2/2013 21:00","41307.875","41307","0.875","-0.423","-9.576","76.6","0.094","-0.004","-8.797","76.2","0.1906","-0.004","-9.371","82.2","0.2066"
"2/2/2013 22:00","41307.91667","41307","0.916666667","-0.507","-10.476","78.2","0.0911","-0.004","-9.303","77.5","0.1891","-0.004","-9.885","84.4","0.2015"
"2/2/2013 23:00","41307.95833","41307","0.958333333","-0.591","-11.076","79.8","0.0882","-0.004","-10.336","78.6","0.1877","-0.004","-10.757","85.5","0.1942"
"2/3/2013 0:00","41308","41308","0","-0.676","-11.505","81.2","0.0867","-0.004","-10.406","80.8","0.1862","-0.004","-11.433","88.2","0.187"
"2/3/2013 1:00","41308.04167","41308","0.041666667","-0.789","-12.013","83.2","0.0845","-0.032","-11.04","81.9","0.184","-0.004","-11.469","90.9","0.1782"
"2/3/2013 2:00","41308.08333","41308","0.083333333","-0.873","-12.343","83.7","0.0838","-0.032","-11.541","82.6","0.1826","-0.004","-11.794","91","0.1695"
"2/3/2013 3:00","41308.125","41308","0.125","-0.93","-12.751","84.2","0.0824","-0.032","-11.94","83.4","0.1804","-0.004","-12.233","90.8","0.1608"
"2/3/2013 4:00","41308.16667","41308","0.166666667","-1.015","-12.938","84.8","0.0809","-0.032","-12.233","84.1","0.1775","-0.004","-12.454","91.5","0.1521"
"2/3/2013 5:00","41308.20833","41308","0.208333333","-1.1","-13.315","84.6","0.0802","-0.032","-12.639","83.7","0.1739","0.024","-12.602","91.6","0.1448"
