"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"4/1/2013 0:00","41365","41365","0","-0.032","5.334","89.7","0.1913","-0.032","5.385","91.9","0.2385","4.168","5.514","94.6","0.4717"
"4/1/2013 1:00","41365.04167","41365","0.041666667","-0.032","5.128","87.1","0.1862","-0.032","5.282","89.9","0.2371","4.272","4.766","94.8","0.4717"
"4/1/2013 2:00","41365.08333","41365","0.083333333","-0.032","4.506","82.2","0.1804","-0.032","4.792","83.5","0.2356","4.324","4.115","90.4","0.4717"
"4/1/2013 3:00","41365.125","41365","0.125","-0.032","3.538","82.2","0.1768","-0.032","3.433","82.9","0.2349","4.402","3.327","88.3","0.4717"
"4/1/2013 4:00","41365.16667","41365","0.166666667","-0.032","1.453","78.5","0.1746","-0.032","1.425","79.6","0.2334","4.48","1.643","81.3","0.4724"
"4/1/2013 5:00","41365.20833","41365","0.208333333","-0.032","0.329","74.1","0.1724","-0.032","0.356","75.6","0.2327","4.454","0.577","75.9","0.4724"
"4/1/2013 6:00","41365.25","41365","0.25","-0.032","-0.817","71","0.1695","-0.032","-0.563","72","0.2313","4.324","-0.507","72.1","0.4724"
"4/1/2013 7:00","41365.29167","41365","0.291666667","-0.032","-0.004","69.3","0.1688","-0.032","-0.283","70.3","0.2305","4.168","0.439","70","0.4731"
"4/1/2013 8:00","41365.33333","41365","0.333333333","-0.032","0.825","65.9","0.1681","-0.032","-0.395","68.1","0.2305","4.089","1.071","65.7","0.4731"
"4/1/2013 9:00","41365.375","41365","0.375","-0.032","1.208","60.4","0.1673","-0.032","0.024","63.1","0.2305","3.932","1.507","58.4","0.4739"
"4/1/2013 10:00","41365.41667","41365","0.416666667","-0.032","2.557","52.6","0.1681","-0.032","0.77","54.5","0.2305","3.906","2.717","49.9","0.4731"
"4/1/2013 11:00","41365.45833","41365","0.458333333","-0.032","2.209","49.5","0.1681","-0.032","0.246","52.2","0.2305","4.194","2.074","46.9","0.4724"
"4/1/2013 12:00","41365.5","41365","0.5","-0.032","2.717","54.2","0.1688","-0.032","1.017","58.2","0.2313","4.558","1.697","53.7","0.4709"
"4/1/2013 13:00","41365.54167","41365","0.541666667","-0.032","1.017","54.1","0.171","-0.032","-0.255","58.2","0.2313","4.921","2.047","54.3","0.4709"
"4/1/2013 14:00","41365.58333","41365","0.583333333","-0.032","2.664","49.2","0.1724","-0.032","0.273","52.6","0.2313","5.179","2.289","47.8","0.4702"
"4/1/2013 15:00","41365.625","41365","0.625","-0.032","2.557","50.2","0.1724","-0.032","0.605","54.1","0.2313","5.385","1.453","49.3","0.4695"
"4/1/2013 16:00","41365.66667","41365","0.666666667","-0.004","1.099","47.9","0.1724","-0.032","0.439","51.9","0.2313","5.616","1.615","47.5","0.4702"
"4/1/2013 17:00","41365.70833","41365","0.708333333","-0.004","0.687","51.5","0.1724","-0.032","0.051","55.1","0.2305","5.796","0.88","52.3","0.4702"
"4/1/2013 18:00","41365.75","41365","0.75","-0.032","-1.356","63","0.171","-0.032","-1.242","65.8","0.2305","5.872","-1.015","66.2","0.4709"
"4/1/2013 19:00","41365.79167","41365","0.791666667","-0.032","-2.537","70.5","0.1695","-0.032","-2.218","72","0.2298","5.796","-2.189","74.9","0.4717"
