"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"1/1/2016 0:00","42370","42370","0","2.101","NA","NA","0.2167","3.274","-0.171","79.1","0.1884","1.967","0.051","79","0.2763"
"1/1/2016 1:00","42370.04167","42370","0.041666667","2.047","NA","NA","0.216","3.301","-0.283","79","0.1877","1.967","-0.088","78.8","0.2727"
"1/1/2016 2:00","42370.08333","42370","0.083333333","2.021","NA","NA","0.216","3.274","-0.311","81.6","0.187","1.967","-0.116","81.6","0.2727"
"1/1/2016 3:00","42370.125","42370","0.125","1.994","NA","NA","0.2153","3.274","-0.395","82.1","0.1855","1.94","-0.199","82.8","0.2727"
"1/1/2016 4:00","42370.16667","42370","0.166666667","1.967","NA","NA","0.2138","3.274","-0.395","80.3","0.1848","1.94","-0.199","81.1","0.277"
"1/1/2016 5:00","42370.20833","42370","0.208333333","1.913","NA","NA","0.2138","3.274","-0.563","79.4","0.184","1.913","-0.367","80","0.2763"
"1/1/2016 6:00","42370.25","42370","0.25","1.886","NA","NA","0.2131","3.274","-0.817","77.7","0.1833","1.886","-0.62","77.5","0.2756"
"1/1/2016 7:00","42370.29167","42370","0.291666667","1.832","NA","NA","0.2124","3.248","-0.902","77.4","0.1833","1.832","-0.732","76.9","0.2741"
"1/1/2016 8:00","42370.33333","42370","0.333333333","1.805","NA","NA","0.2116","3.221","-1.043","77.3","0.1819","1.778","-0.789","76.8","0.2712"
"1/1/2016 9:00","42370.375","42370","0.375","1.751","NA","NA","0.2124","3.221","-2.625","81","0.1819","1.751","-1.727","80","0.2712"
"1/1/2016 10:00","42370.41667","42370","0.416666667","1.724","NA","NA","0.2124","3.195","-1.613","86","0.1811","1.724","-0.986","86.6","0.2705"
"1/1/2016 11:00","42370.45833","42370","0.458333333","1.697","NA","NA","0.2124","3.168","-1.929","76.9","0.1804","1.805","-0.817","77.2","0.2727"
"1/1/2016 12:00","42370.5","42370","0.5","1.67","NA","NA","0.2131","3.168","-2.566","86.5","0.1797","1.913","-1.814","85.5","0.2719"
"1/1/2016 13:00","42370.54167","42370","0.541666667","1.67","NA","NA","0.2131","3.168","-2.508","89.8","0.1797","1.967","-1.299","89.6","0.2719"
